ProbeName,Fold change([1] vs Zero),Regulation([1] vs Zero),[1](normalized),Common name,gene,Description,GenbankAccession,ControlType,fold change,Input,Suggested Match,History,Input,Suggested Match,History
A_12_P107477,9.93745,up,3.3128757,F49E11.9,F49E11.9,testis-specific protein TPX-1 like [F49E11.9],,FALSE,3.3128757,,,,,,
A_12_P100679,2.815815,up,1.4935526,F49E12.8,F49E12.8,,,FALSE,1.4935526,,,,,,
A_12_P109529,3.1213973,up,1.642192,F49F1.11,F49F1.11,,,FALSE,1.642192,,,,,,
A_12_P118052,2.553198,up,1.3523054,F49F1.9,F49F1.9,,,FALSE,1.3523054,,,,,,
A_12_P119031,7.3845687,up,2.8845136,F49H12.5,F49H12.5,,,FALSE,2.8845136,,,,,,
A_12_P101663,14.350613,up,3.8430405,F52B11.3.2,F52B11.3.2,,,FALSE,3.8430405,,,,,,
A_12_P108819,3.0797317,up,1.6228046,F52B11.4,F52B11.4,CUTICLE COLLAGEN 34 [F52B11.4],,FALSE,1.6228046,,,,,,
A_12_P113775,2.5168383,up,1.3316126,F52C9.5,F52C9.5,,,FALSE,1.3316126,,,,,,
A_12_P113853,7.2880754,up,2.865538,F52D1.1,F52D1.1,acid alpha-glucosidase [F52D1.1],,FALSE,2.865538,,,,,,
A_12_P105844,5.878489,up,2.5554454,F52D1.3,F52D1.3,,,FALSE,2.5554454,,,,,,
A_12_P113136,2.9805195,up,1.5755638,F52E4.5,F52E4.5,,,FALSE,1.5755638,,,,,,
A_12_P101473,8.736787,up,3.1271029,F52E4.6,F52E4.6,,,FALSE,3.1271029,,,,,,
A_12_P118905,4.590202,up,2.1985576,F52F10.2,F52F10.2,,,FALSE,2.1985576,,,,,,
A_12_P108307,4.0521693,up,2.0186944,F52G3.5,F52G3.5,,,FALSE,2.0186944,,,,,,
A_12_P112953,4.4338202,up,2.1485503,F52H3.5,F52H3.5,,,FALSE,2.1485503,,,,,,
A_12_P103853,2.4856343,up,1.3136141,F53A9.3,F53A9.3,,,FALSE,1.3136141,,,,,,
A_12_P118346,2.1781006,up,1.1230706,F53A9.7,F53A9.7,,,FALSE,1.1230706,,,,,,
A_12_P113342,8.41818,up,3.0735085,F53B1.4,F53B1.4,"thymidine diphosphoglucose 4,6-dehydratase [F53B1.4]",,FALSE,3.0735085,,,,,,
A_12_P116923,7.990303,up,2.9982502,F53B1.6,F53B1.6,,,FALSE,2.9982502,,,,,,
A_12_P119048,2.8085308,up,1.4898156,F53B3.3,F53B3.3,,,FALSE,1.4898156,,,,,,
A_12_P114421,3.3429952,up,1.7411413,F53B3.6,F53B3.6,zinc finger protein [F53B3.6],,FALSE,1.7411413,,,,,,
A_12_P104889,3.9269347,up,1.9734036,F53B6.9,F53B6.9,,,FALSE,1.9734036,,,,,,
A_12_P120179,2.5716012,up,1.362667,F53C3.6b,F53C3.6b,,,FALSE,1.362667,,,,,,
A_12_P112727,2.2957652,up,1.1989751,F53F1.10,F53F1.10,7TM chemoreceptor (srd-family) [F53F1.10],,FALSE,1.1989751,,,,,,
A_12_P108963,5.5028687,up,2.4601839,F53F1.4,F53F1.4,cuticlin [F53F1.4],,FALSE,2.4601839,,,,,,
A_12_P117734,4.245358,up,2.0858862,F53F1.5,F53F1.5,cuticlin [F53F1.5],,FALSE,2.0858862,,,,,,
A_12_P117322,2.5391731,up,1.3443588,F53F4.13,F53F4.13,,,FALSE,1.3443588,,,,,,
A_12_P105325,8.437089,up,3.0767453,F53F4.15,F53F4.15,,,FALSE,3.0767453,,,,,,
A_12_P115124,4.8251567,up,2.2705758,F53F4.4,F53F4.4,,,FALSE,2.2705758,,,,,,
A_12_P118779,3.0119152,up,1.5906812,F53F4.5.4,F53F4.5.4,flavin-containing monoxygenase [F53F4.5.4],,FALSE,1.5906812,,,,,,
A_12_P115784,3.0969024,up,1.6308259,F53F4.7,F53F4.7,,,FALSE,1.6308259,,,,,,
A_12_P108269,3.2974627,up,1.7213564,F53F8.1,F53F8.1,"Zinc finger, C2H2 type (3 domains) [F53F8.1]",,FALSE,1.7213564,,,,,,
A_12_P103310,3.942457,up,1.979095,F53H4.3,F53H4.3,,,FALSE,1.979095,,,,,,
A_12_P107818,2.3228235,up,1.2158796,F53H4.5,F53H4.5,SAND domain [F53H4.5],,FALSE,1.2158796,,,,,,
A_12_P113656,8.332818,up,3.0588045,F54B11.10,F54B11.10,,,FALSE,3.0588045,,,,,,
A_12_P114378,5.0930305,up,2.3485243,F54B11.2,F54B11.2,collagen [F54B11.2],,FALSE,2.3485243,,,,,,
A_12_P106812,3.21728,up,1.6858414,F54B11.4,F54B11.4,,,FALSE,1.6858414,,,,,,
A_12_P107782,8.670796,up,3.1161644,F54B8.1,F54B8.1,,,FALSE,3.1161644,,,,,,
A_12_P106428,3.649561,up,1.8677229,F54B8.4,F54B8.4,,,FALSE,1.8677229,,,,,,
A_12_P102605,2.5709472,up,1.3622999,F54C9.1.1,F54C9.1.1,initiation factor 5A [F54C9.1.1],,FALSE,1.3622999,,,,,,
A_12_P111196,7.677212,up,2.9405825,F54C9.4,F54C9.4,collagen [F54C9.4],,FALSE,2.9405825,,,,,,
A_12_P111237,2.7285266,up,1.4481221,F54D1.3,F54D1.3,collagen [F54D1.3],,FALSE,1.4481221,,,,,,
A_12_P113208,2.8713574,up,1.5217329,F54D1.6.2,F54D1.6.2,,,FALSE,1.5217329,,,,,,
A_12_P111557,3.3497567,up,1.7440563,F54D10.2,F54D10.2,,,FALSE,1.7440563,,,,,,
A_12_P112243,4.954968,up,2.3088758,F54D12.9,F54D12.9,,,FALSE,2.3088758,,,,,,
A_12_P119160,8.871235,up,3.1491349,F54D8.1.1,F54D8.1.1,,,FALSE,3.1491349,,,,,,
A_12_P117109,2.472736,up,1.3061081,F54E4.4,F54E4.4,zinc metalloprotease [F54E4.4],,FALSE,1.3061081,,,,,,
A_12_P105864,5.9758363,up,2.5791407,F54E7.6,F54E7.6,,,FALSE,2.5791407,,,,,,
A_12_P112242,2.5604765,up,1.3564123,F54E7.7.3,F54E7.7.3,,,FALSE,1.3564123,,,,,,
A_12_P108340,2.2521515,up,1.1713039,F54G8.4,F54G8.4,"Zinc finger, C3HC4 type (RING finger) [F54G8.4]",,FALSE,1.1713039,,,,,,
A_12_P103862,16.143118,up,4.0128474,F55A11.5,F55A11.5,1-acyl-glycerol-3-phosphate acyltransferase [F55A11.5],,FALSE,4.0128474,,,,,,
A_12_P116018,2.561412,up,1.3569393,F55A12.7,F55A12.7,clathrin coat assembly protein complex 1 medium chain [F55A12.7],,FALSE,1.3569393,,,,,,
A_12_P112802,2.0919287,up,1.0648336,F55A4.1,F55A4.1,vesicle trafficking protein sec22b [F55A4.1],,FALSE,1.0648336,,,,,,
A_12_P103638,2.6241913,up,1.3918729,F55A4.10.2,F55A4.10.2,,,FALSE,1.3918729,,,,,,
A_12_P103246,3.1950626,up,1.6758442,F55C10.2,F55C10.2,collagen [F55C10.2],,FALSE,1.6758442,,,,,,
A_12_P119591,3.346937,up,1.7428414,F55C10.3,F55C10.3,collagen [F55C10.3],,FALSE,1.7428414,,,,,,
A_12_P117309,5.3224874,up,2.4121006,F55C10.4,F55C10.4,,,FALSE,2.4121006,,,,,,
A_12_P112551,2.7179918,up,1.4425411,F55C5.2,F55C5.2,glycerophosphoryldiester phophodiesterase like [F55C5.2],,FALSE,1.4425411,,,,,,
A_12_P112417,3.5658264,up,1.8342365,F55C9.3,F55C9.3,,,FALSE,1.8342365,,,,,,
A_12_P119077,2.1855264,up,1.1279807,F55D12.2.2,F55D12.2.2,,,FALSE,1.1279807,,,,,,
A_12_P100911,7.436924,up,2.894706,F55F8.1.1,F55F8.1.1,,,FALSE,2.894706,,,,,,
A_12_P101774,2.7750504,up,1.472514,F55G1.1,F55G1.1,,,FALSE,1.472514,,,,,,
A_12_P101841,2.21899,up,1.1499033,F55H2.1,F55H2.1,Superoxide dismutase [F55H2.1],,FALSE,1.1499033,,,,,,
A_12_P103914,2.9317577,up,1.5517659,F56A4.6,F56A4.6,,,FALSE,1.5517659,,,,,,
A_12_P120372,3.3038297,up,1.7241393,F56B3.2b,F56B3.2b,,,FALSE,1.7241393,,,,,,
A_12_P116240,2.2405949,up,1.1638818,F56C11.2,F56C11.2,,,FALSE,1.1638818,,,,,,
A_12_P109278,2.4686735,up,1.3037361,F56C11.6b,F56C11.6b,carboxylesterases [F56C11.6a],,FALSE,1.3037361,,,,,,
A_12_P111045,2.3541946,up,1.2352337,F56C3.8,F56C3.8,,,FALSE,1.2352337,,,,,,
A_12_P112719,4.065663,up,2.0234907,F56C3.9,F56C3.9,,,FALSE,2.0234907,,,,,,
A_12_P118662,3.3019776,up,1.7233304,F56D1.5.1,F56D1.5.1,,,FALSE,1.7233304,,,,,,
A_12_P113895,11.351299,up,3.5047855,F56D2.3,F56D2.3,,,FALSE,3.5047855,,,,,,
A_12_P120344,3.062347,up,1.6146377,F56D2.4,F56D2.4,,,FALSE,1.6146377,,,,,,
A_12_P111778,3.0941803,up,1.6295573,F56D2.5,F56D2.5,,,FALSE,1.6295573,,,,,,
A_12_P119318,9.18794,up,3.1997414,F56D3.1.3,F56D3.1.3,,,FALSE,3.1997414,,,,,,
A_12_P120163,2.2868645,up,1.1933709,F56F4.5,F56F4.5,oligopeptide transporter [F56F4.5],,FALSE,1.1933709,,,,,,
A_12_P100667,5.6794057,up,2.50574,F56H1.1,F56H1.1,,,FALSE,2.50574,,,,,,
A_12_P117447,7.211564,up,2.8503122,F56H6.5,F56H6.5,"probable GDP-mannose 4,6-dehydratase [F56H6.5]",,FALSE,2.8503122,,,,,,
A_12_P115610,3.6693025,up,1.8755058,F57B7.3,F57B7.3,collagen [F57B7.3],,FALSE,1.8755058,,,,,,
A_12_P119180,10.52058,up,3.3951423,F57B9.9,F57B9.9,,,FALSE,3.3951423,,,,,,
A_12_P118219,3.7001796,up,1.8875953,F57C12.1,F57C12.1,,,FALSE,1.8875953,,,,,,
A_12_P103097,2.1675036,up,1.1160344,F57C12.4,F57C12.4,ATP-binding transport family [F57C12.4],,FALSE,1.1160344,,,,,,
A_12_P117441,2.1179378,up,1.0826602,F57C7.2b,F57C7.2b,Na(+)/H(+) exchanger [F57C7.2b],,FALSE,1.0826602,,,,,,
A_12_P113111,6.1222696,up,2.6140666,F57F4.2,F57F4.2,,,FALSE,2.6140666,,,,,,
A_12_P101669,3.405328,up,1.7677938,F57F5.3,F57F5.3,,,FALSE,1.7677938,,,,,,
A_12_P103184,2.5864105,up,1.3709513,F57G12.2,F57G12.2,,,FALSE,1.3709513,,,,,,
A_12_P110725,6.2925334,up,2.653641,F57H12.3,F57H12.3,,,FALSE,2.653641,,,,,,
A_12_P110857,19.701334,up,4.3002214,F57H12.6,F57H12.6,,,FALSE,4.3002214,,,,,,
A_12_P118363,2.3846436,up,1.2537737,F58A3.2b.1,F58A3.2b.1,,,FALSE,1.2537737,,,,,,
A_12_P111246,2.7986088,up,1.4847099,F58A3.5,F58A3.5,Transthyretin-like family [F58A3.5],,FALSE,1.4847099,,,,,,
A_12_P119568,3.1528556,up,1.6566591,F58A4.11,F58A4.11,,,FALSE,1.6566591,,,,,,
A_12_P106591,3.112667,up,1.6381513,F58B3.8,F58B3.8,EGF-like domain [F58B3.8],,FALSE,1.6381513,,,,,,
A_12_P118184,10.842669,up,3.438648,F58E6.1a,F58E6.1a,SH2 domain [F58E6.1a],,FALSE,3.438648,,,,,,
A_12_P114091,4.7673635,up,2.2531917,F58E6.4,F58E6.4,,,FALSE,2.2531917,,,,,,
A_12_P118021,7.1290107,up,2.8337018,F58F6.1,F58F6.1,cuticular collagen [F58F6.1],,FALSE,2.8337018,,,,,,
A_12_P105314,8.106152,up,3.0190172,F58G1.5,F58G1.5,,,FALSE,3.0190172,,,,,,
A_12_P103901,3.190745,up,1.6738933,F58G1.7,F58G1.7,,,FALSE,1.6738933,,,,,,
A_12_P115857,11.544737,up,3.5291634,F58H1.2,F58H1.2,,,FALSE,3.5291634,,,,,,
A_12_P109387,2.0930512,up,1.0656075,F58H10.1,F58H10.1,,,FALSE,1.0656075,,,,,,
A_12_P116582,2.1647217,up,1.1141815,F59A1.10,F59A1.10,,,FALSE,1.1141815,,,,,,
A_12_P104012,2.5083013,up,1.3267106,F59A1.16,F59A1.16,,,FALSE,1.3267106,,,,,,
A_12_P110062,2.4042985,up,1.265616,F59A1.6,F59A1.6,,,FALSE,1.265616,,,,,,
A_12_P103012,8.213434,up,3.0379856,F59A7.2,F59A7.2,,,FALSE,3.0379856,,,,,,
A_12_P106273,3.3805778,up,1.7572699,F59B10.1,F59B10.1,,,FALSE,1.7572699,,,,,,
A_12_P104633,3.260355,up,1.705029,F59B10.3,F59B10.3,cadherin transmembranous domain [F59B10.3],,FALSE,1.705029,,,,,,
A_12_P119544,7.184913,up,2.8449707,F59B10.5,F59B10.5,,,FALSE,2.8449707,,,,,,
A_12_P100766,5.9303603,up,2.5681198,F59B2.12,F59B2.12,,,FALSE,2.5681198,,,,,,
A_12_P112996,2.9405413,up,1.5560818,F59C12.1,F59C12.1,cadherin-type repeat [F59C12.1],,FALSE,1.5560818,,,,,,
A_12_P112650,3.35955,up,1.748268,F59C6.6,F59C6.6,,,FALSE,1.748268,,,,,,
A_12_P111337,3.2529073,up,1.7017297,F59C6.8,F59C6.8,,,FALSE,1.7017297,,,,,,
A_12_P120263,2.2230036,up,1.1525103,F59E11.5.1,F59E11.5.1,,,FALSE,1.1525103,,,,,,
A_12_P111938,6.431185,up,2.6850846,F59E11.6,F59E11.6,,,FALSE,2.6850846,,,,,,
A_12_P101315,12.258187,up,3.6156738,F59E12.12,F59E12.12,,,FALSE,3.6156738,,,,,,
A_12_P104066,3.5351038,up,1.8217525,F59F5.7,F59F5.7,,,FALSE,1.8217525,,,,,,
ProbeName,Fold change([1] vs Zero),Regulation([1] vs Zero),[1](normalized),Common name,GeneSymbol,Description,GenbankAccession,ControlType,[1](normalized),,,,,,
A_12_P102472,8.896191,up,3.1531878,H02K04.1,H02K04.1,,,FALSE,3.1531878,,,,,,
A_12_P117521,12.857269,up,3.6845124,H03E18.1,H03E18.1,,,FALSE,3.6845124,,,,,,
A_12_P103347,2.2564962,up,1.1740843,H03G16.5,H03G16.5,,,FALSE,1.1740843,,,,,,
A_12_P115438,2.933054,up,1.5524036,H04M03.2,H04M03.2,,,FALSE,1.5524036,,,,,,
A_12_P102765,17.741627,up,4.1490664,H04M03.4,H04M03.4,,,FALSE,4.1490664,,,,,,
A_12_P117785,2.4604263,up,1.2989084,H05L03.3.1,H05L03.3.1,,,FALSE,1.2989084,,,,,,
A_12_P118393,4.4019213,up,2.1381333,H06A10.2,H06A10.2,[030711 pad] Collagen containing 2 Collagen triple helix repeat regions(20 copies) and a Nematode cuticle collagen N-terminal domain. [H06A10.2],,FALSE,2.1381333,,,,,,
A_12_P110417,2.8442502,up,1.5080484,H06O01.3,H06O01.3,retinal-binding protein like [H06O01.3],,FALSE,1.5080484,,,,,,
A_12_P101453,12.013962,up,3.5866401,H10D18.2,H10D18.2,,,FALSE,3.5866401,,,,,,
A_12_P114304,11.726849,up,3.5517435,H10D18.4,H10D18.4,extracellular protein [H10D18.4],,FALSE,3.5517435,,,,,,
A_12_P110162,5.3792877,up,2.4274151,H10E21.4,H10E21.4,calcium-binding protein [H10E21.4],,FALSE,2.4274151,,,,,,
A_12_P112855,3.0859637,up,1.6257211,H12I13.1,H12I13.1,protein kinase [H12I13.1],,FALSE,1.6257211,,,,,,
A_12_P104474,2.51068,up,1.3280782,H12I13.6,H12I13.6,,,FALSE,1.3280782,,,,,,
A_12_P105030,3.1934903,up,1.6751341,H12I19.4,H12I19.4,,,FALSE,1.6751341,,,,,,
A_12_P103286,2.3514202,up,1.2335323,H13N06.5.1,H13N06.5.1,,,FALSE,1.2335323,,,,,,
A_12_P114339,7.6486907,up,2.9352129,H14E04.1,H14E04.1,,,FALSE,2.9352129,,,,,,
A_12_P109013,2.913023,up,1.5425171,H17B01.2,H17B01.2,collagen [H17B01.2],,FALSE,1.5425171,,,,,,
A_12_P110482,2.5249202,up,1.3362378,H19M22.2b.2,H19M22.2b.2,,,FALSE,1.3362378,,,,,,
A_12_P106548,4.4427724,up,2.1514602,H19M22.3a,H19M22.3a,protease [H19M22.3a],,FALSE,2.1514602,,,,,,
A_12_P112556,4.834995,up,2.2735143,H19M22.3c,H19M22.3c,,,FALSE,2.2735143,,,,,,
A_12_P111090,2.792961,up,1.4817953,H20J04.1,H20J04.1,,,FALSE,1.4817953,,,,,,
A_12_P112570,3.6202626,up,1.8560944,H22K11.3,H22K11.3,,,FALSE,1.8560944,,,,,,
A_12_P115542,3.1464796,up,1.6537386,H23L24.5,H23L24.5,glycohydrolase [H23L24.5],,FALSE,1.6537386,,,,,,
A_12_P111741,4.7940106,up,2.261233,H23N18.1,H23N18.1,transferase [H23N18.1],,FALSE,2.261233,,,,,,
A_12_P115061,2.307918,up,1.206592,H23N18.2,H23N18.2,transferase [H23N18.2],,FALSE,1.206592,,,,,,
A_12_P109581,3.4340792,up,1.7799233,H23N18.3,H23N18.3,transferase [H23N18.3],,FALSE,1.7799233,,,,,,
A_12_P104639,9.633359,up,3.268039,H23N18.5,H23N18.5,,,FALSE,3.268039,,,,,,
A_12_P113925,2.627,up,1.3934163,H27C11.1.3,H27C11.1.3,"Zinc finger, C4 type (two domains) ; Ligand-binding domain of nuclear hormone receptors [H27C11.1.3]",,FALSE,1.3934163,,,,,,
A_12_P112892,2.553913,up,1.3527094,H32C10.2,H32C10.2,,,FALSE,1.3527094,,,,,,
A_12_P106206,3.157592,up,1.6588248,H38K22.5c.3,H38K22.5c.3,Glycosyl transferases [H38K22.5c.3],,FALSE,1.6588248,,,,,,
A_12_P102356,2.063142,up,1.0448432,H38K22.5c.3,H38K22.5c.3,Glycosyl transferases [H38K22.5c.3],,FALSE,1.0448432,,,,,,
A_12_P108583,4.2731047,up,2.0952847,H41C03.1,H41C03.1,,,FALSE,2.0952847,,,,,,
A_12_P111486,2.2892964,up,1.1949043,H41C03.2,H41C03.2,,,FALSE,1.1949043,,,,,,
A_12_P114531,12.975763,up,3.6977475,H42K12.3.1,H42K12.3.1,,,FALSE,3.6977475,,,,,,
A_12_P118896,10.584186,up,3.4038384,JC8.12.1,JC8.12.1,,,FALSE,3.4038384,,,,,,
A_12_P106057,3.226457,up,1.6899508,K01A2.11b,K01A2.11b,,,FALSE,1.6899508,,,,,,
A_12_P107774,4.6004524,up,2.2017758,K01A2.11c.2,K01A2.11c.2,calcium-binding protein [K01A2.11a],,FALSE,2.2017758,,,,,,
A_12_P103017,2.8167238,up,1.4940181,K01A2.2a,K01A2.2a,,,FALSE,1.4940181,,,,,,
A_12_P119719,2.5541072,up,1.3528191,K01A2.2a,K01A2.2a,,,FALSE,1.3528191,,,,,,
A_12_P102534,3.8965535,up,1.9621986,K01A2.5,K01A2.5,,,FALSE,1.9621986,,,,,,
A_12_P117656,3.543044,up,1.8249894,K01A2.7,K01A2.7,cuticular collagen [K01A2.7],,FALSE,1.8249894,,,,,,
A_12_P115538,2.0683365,up,1.048471,K01A2.8a,K01A2.8a,,,FALSE,1.048471,,,,,,
A_12_P118720,2.422866,up,1.2767147,K01C8.2,K01C8.2,,,FALSE,1.2767147,,,,,,
A_12_P107411,4.6398816,up,2.214088,K01D12.10,K01D12.10,,,FALSE,2.214088,,,,,,
A_12_P101002,2.8970094,up,1.5345644,K01D12.14,K01D12.14,,,FALSE,1.5345644,,,,,,
A_12_P105433,3.1712005,up,1.665029,K01D12.5,K01D12.5,,,FALSE,1.665029,,,,,,
A_12_P118738,3.265325,up,1.7072266,K01D12.9,K01D12.9,,,FALSE,1.7072266,,,,,,
A_12_P117206,2.8949459,up,1.5335363,K01H12.2,K01H12.2,ADP/ATP carrier protein [K01H12.2],,FALSE,1.5335363,,,,,,
A_12_P104167,4.699297,up,2.232445,K02B12.6,K02B12.6,,,FALSE,2.232445,,,,,,
A_12_P112161,3.1522129,up,1.6563649,K02C4.2,K02C4.2,,,FALSE,1.6563649,,,,,,
A_12_P113178,5.7255216,up,2.5174072,K02C4.4,K02C4.4,LIM domain [K02C4.4],,FALSE,2.5174072,,,,,,
A_12_P119573,9.920069,up,3.3103502,K02E10.4,K02E10.4,,,FALSE,3.3103502,,,,,,
A_12_P117030,5.923325,up,2.5664072,K02E7.10,K02E7.10,protease [K02E7.10],,FALSE,2.5664072,,,,,,
A_12_P111574,2.2101035,up,1.1441139,K02F3.4.2,K02F3.4.2,,,FALSE,1.1441139,,,,,,
A_12_P115142,3.190356,up,1.6737174,K02F6.4,K02F6.4,,,FALSE,1.6737174,,,,,,
A_12_P114872,2.1517005,up,1.1054772,K02G10.4a,K02G10.4a,,,FALSE,1.1054772,,,,,,
A_12_P110452,2.3582833,up,1.237737,K02G10.4b,K02G10.4b,,,FALSE,1.237737,,,,,,
A_12_P112651,2.3602118,up,1.2389164,K02G10.4c,K02G10.4c,,,FALSE,1.2389164,,,,,,
A_12_P110013,4.539579,up,2.1825585,K02G10.5,K02G10.5,zinc-finger DNA-binding protein [K02G10.5],,FALSE,2.1825585,,,,,,
A_12_P110040,2.6804986,up,1.4225014,K03A1.4,K03A1.4,calmodulin calcium-binding sites [K03A1.4],,FALSE,1.4225014,,,,,,
A_12_P105754,5.765,up,2.5273206,K03B8.2,K03B8.2,zinc metalloprotease [K03B8.2],,FALSE,2.5273206,,,,,,
A_12_P113384,2.735072,up,1.4515787,K03B8.6,K03B8.6,,,FALSE,1.4515787,,,,,,
A_12_P110209,4.232276,up,2.0814338,K03B8.7,K03B8.7,,,FALSE,2.0814338,,,,,,
A_12_P120352,6.919045,up,2.790573,K03D3.2,K03D3.2,,,FALSE,2.790573,,,,,,
A_12_P103116,7.997751,up,2.9995944,K03D3.5,K03D3.5,,,FALSE,2.9995944,,,,,,
A_12_P114781,2.3960588,up,1.2606633,K03E5.5,K03E5.5,,,FALSE,1.2606633,,,,,,
A_12_P109140,2.3676934,up,1.2434822,K03H1.8,K03H1.8,Protein tyrosine phosphatase [K03H1.8],,FALSE,1.2434822,,,,,,
A_12_P100355,2.340707,up,1.2269443,K04A8.3,K04A8.3,,,FALSE,1.2269443,,,,,,
A_12_P118807,2.9319751,up,1.5518728,K04A8.6.1,K04A8.6.1,,,FALSE,1.5518728,,,,,,
A_12_P102159,8.0983,up,3.0176191,K04A8.8,K04A8.8,,,FALSE,3.0176191,,,,,,
A_12_P106482,2.3655367,up,1.2421676,K04B12.1,K04B12.1,,,FALSE,1.2421676,,,,,,
A_12_P109289,2.7855747,up,1.477975,K04C2.5,K04C2.5,,,FALSE,1.477975,,,,,,
A_12_P107843,6.3364387,up,2.6636722,K04F1.15,K04F1.15,aldehyde dehydrogenase [K04F1.15],,FALSE,2.6636722,,,,,,
A_12_P118501,2.8785145,up,1.5253245,K04G2.7,K04G2.7,,,FALSE,1.5253245,,,,,,
A_12_P114351,4.643502,up,2.2152133,K04H4.2a.2,K04H4.2a.2,Chitin-binding motifs [K04H4.2a.2],,FALSE,2.2152133,,,,,,
A_12_P108082,6.6749163,up,2.7387497,K04H4.2b,K04H4.2b,,,FALSE,2.7387497,,,,,,
A_12_P105219,2.659326,up,1.4110607,K06B9.5,K06B9.5,paired box transcription factor [K06B9.5],,FALSE,1.4110607,,,,,,
A_12_P119249,9.715408,up,3.2802746,K06H6.1,K06H6.1,,,FALSE,3.2802746,,,,,,
A_12_P111400,8.277791,up,3.0492458,K06H6.2,K06H6.2,,,FALSE,3.0492458,,,,,,
A_12_P116598,7.5337405,up,2.9133663,K06H6.3,K06H6.3,,,FALSE,2.9133663,,,,,,
A_12_P104764,6.9063644,up,2.7879264,K06H6.4,K06H6.4,,,FALSE,2.7879264,,,,,,
A_12_P107718,6.5644484,up,2.7146738,K06H6.6,K06H6.6,,,FALSE,2.7146738,,,,,,
A_12_P103381,2.4689505,up,1.303898,K07B1.1,K07B1.1,,,FALSE,1.303898,,,,,,
A_12_P119183,2.1021492,up,1.0718651,K07D4.7b,K07D4.7b,,,FALSE,1.0718651,,,,,,
A_12_P113500,2.457914,up,1.2974344,K07D4.9,K07D4.9,,,FALSE,1.2974344,,,,,,
A_12_P118136,2.335848,up,1.2239465,K07F5.4,K07F5.4,tyrosine-protein kinase [K07F5.4],,FALSE,1.2239465,,,,,,
A_12_P112234,18.902052,up,4.240471,K08B12.1,K08B12.1,,,FALSE,4.240471,,,,,,
A_12_P103586,4.697793,up,2.2319832,K08C9.4,K08C9.4,,,FALSE,2.2319832,,,,,,
A_12_P108622,3.8404014,up,1.9412571,K08D9.2,K08D9.2,,,FALSE,1.9412571,,,,,,
A_12_P106061,2.0857117,up,1.0605397,K08D9.6,K08D9.6,,,FALSE,1.0605397,,,,,,
A_12_P107281,2.2047668,up,1.1406261,K08E3.1.1,K08E3.1.1,tyrosinase [K08E3.1.1],,FALSE,1.1406261,,,,,,
A_12_P112116,2.2869608,up,1.1934317,K08E4.5,K08E4.5,,,FALSE,1.1934317,,,,,,
A_12_P107964,4.990791,up,2.3192685,K08E5.3,K08E5.3,"LDL receptor related protein, EGF and CMP repeats [K08E5.3]",,FALSE,2.3192685,,,,,,
A_12_P113278,12.334818,up,3.6246645,K08E7.5,K08E7.5,,,FALSE,3.6246645,,,,,,
A_12_P116042,2.1010263,up,1.0710942,K08E7.7,K08E7.7,LIN-19 like protein [K08E7.7],,FALSE,1.0710942,,,,,,
A_12_P109838,5.7919908,up,2.5340593,K08E7.9,K08E7.9,multidrug resistance protein [K08E7.9],,FALSE,2.5340593,,,,,,
A_12_P100872,4.1109624,up,2.0394762,K08F8.2,K08F8.2,transcription factor [K08F8.2],,FALSE,2.0394762,,,,,,
A_12_P119041,2.9429202,up,1.5572485,K08F8.7,K08F8.7,,,FALSE,1.5572485,,,,,,
A_12_P120293,2.1007733,up,1.0709205,K09A9.1.2,K09A9.1.2,serine/threonine kinase [K09A9.1.2],,FALSE,1.0709205,,,,,,
A_12_P113980,6.4712057,up,2.6940346,K09B11.10,K09B11.10,,,FALSE,2.6940346,,,,,,
A_12_P104305,4.921774,up,2.2991784,K09B3.1,K09B3.1,,,FALSE,2.2991784,,,,,,
A_12_P116314,3.1390886,up,1.6503458,K09C6.9,K09C6.9,,,FALSE,1.6503458,,,,,,
A_12_P114620,2.5125613,up,1.3291588,K09C8.5,K09C8.5,peroxidase [K09C8.5],,FALSE,1.3291588,,,,,,
A_12_P112882,2.5106084,up,1.328037,K09C8.7,K09C8.7,,,FALSE,1.328037,,,,,,
A_12_P114000,2.4211605,up,1.2756987,K09D9.1,K09D9.1,,,FALSE,1.2756987,,,,,,
A_12_P114010,2.5389159,up,1.3442127,K09E2.4a.2,K09E2.4a.2,,,FALSE,1.3442127,,,,,,
A_12_P114346,3.427003,up,1.7769474,K09E4.6,K09E4.6,,,FALSE,1.7769474,,,,,,
A_12_P113803,8.360142,up,3.0635273,K09H9.3,K09H9.3,cuticular collagen [K09H9.3],,FALSE,3.0635273,,,,,,
A_12_P110374,4.079465,up,2.02838,K09H9.5b,K09H9.5b,,,FALSE,2.02838,,,,,,
A_12_P112826,2.2142162,up,1.1467961,K10B4.3,K10B4.3,,,FALSE,1.1467961,,,,,,
A_12_P102952,2.5590687,up,1.3556188,K10C2.5,K10C2.5,,,FALSE,1.3556188,,,,,,
A_12_P114089,12.117939,up,3.5990725,K10D3.4,K10D3.4,serine proteinase inhibitor (kunitz type) [K10D3.4],,FALSE,3.5990725,,,,,,
A_12_P100279,2.5420651,up,1.346001,K10D6.2a,K10D6.2a,,,FALSE,1.346001,,,,,,
A_12_P109558,5.204154,up,2.3796637,K10D6.2a,K10D6.2a,,,FALSE,2.3796637,,,,,,
