Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00010627,3.683289286,3.61e-52,WBGene00010627,WBGene00010627,History: N.A.
WBGene00000201,3.683247224,8.91e-34,WBGene00000201,WBGene00000201,History: N.A.
WBGene00044077,3.683155132,2.29e-42,WBGene00044077,WBGene00044077,History: Renamed on 2019-07-15
WBGene00001840,3.683069324,6.249999999999999e-54,WBGene00001840,WBGene00001840,History: N.A.
WBGene00044001,3.681537653,4.98e-26,WBGene00044001,WBGene00044001,History: N.A.
WBGene00007789,3.680153292,5.3e-61,WBGene00007789,WBGene00007789,History: N.A.
WBGene00020601,3.676908396,1.48e-36,WBGene00020601,WBGene00020601,History: N.A.
WBGene00012887,3.672732844,7.52e-43,WBGene00012887,WBGene00012887,History: N.A.
WBGene00001566,3.669554392,4.27e-44,WBGene00001566,WBGene00001566,History: Renamed on 2008-04-17
WBGene00017088,3.667780404,1.65e-48,WBGene00017088,WBGene00017088,History: N.A.
WBGene00010409,3.663969743,1.79e-24,WBGene00010409,WBGene00010409,History: Renamed on 2022-10-03
WBGene00020037,3.663804195,7.690000000000001e-36,WBGene00020037,WBGene00020037,History: N.A.
WBGene00006648,3.662537234,5.410000000000001e-27,WBGene00006648,WBGene00006648,History: N.A.
WBGene00000010,3.662134912,1.69e-22,WBGene00000010,WBGene00000010,History: N.A.
WBGene00044483,3.661924105,2.76e-20,WBGene00044483,WBGene00044483,History: N.A.
WBGene00004266,3.660554456,6.34e-45,WBGene00004266,WBGene00004266,History: N.A.
WBGene00006793,3.660310244,2.26e-31,WBGene00006793,WBGene00006793,History: N.A.
WBGene00009364,3.658095865,3.76e-26,WBGene00009364,WBGene00009364,History: N.A.
WBGene00022742,3.656165905,2.3e-38,WBGene00022742,WBGene00022742,History: N.A.
WBGene00010283,3.655232357,1.15e-28,WBGene00010283,WBGene00010283,History: N.A.
WBGene00003161,3.653269862,9.77e-25,WBGene00003161,WBGene00003161,History: Renamed on 2013-11-19
WBGene00220015,3.652446466,2.8100000000000007e-21,WBGene00220015,WBGene00220015,History: N.A.
WBGene00021073,3.650408894,3.13e-33,WBGene00021073,WBGene00021073,History: Renamed on 2017-08-01; Renamed on 2020-06-01
WBGene00006737,3.648613552,2.6700000000000004e-43,WBGene00006737,WBGene00006737,History: N.A.
WBGene00012739,3.648164126,1.06e-18,WBGene00012739,WBGene00012739,History: N.A.
WBGene00019458,3.645829482,8.82e-26,WBGene00019458,WBGene00019458,History: N.A.
WBGene00086551,3.644691892,1.41e-44,WBGene00086551,WBGene00086551,History: N.A.
WBGene00021748,3.644620874,3.71e-20,WBGene00021748,WBGene00021748,History: N.A.
WBGene00011612,3.644540961,2.21e-50,WBGene00011612,WBGene00011612,History: N.A.
WBGene00021347,3.643218629,2.35e-24,WBGene00021347,WBGene00021347,History: N.A.
WBGene00020035,3.642202339,7.0999999999999995e-43,WBGene00020035,WBGene00020035,History: N.A.
WBGene00007704,3.639904185,3.59e-22,WBGene00007704,WBGene00007704,History: Renamed on 2006-07-21
WBGene00000123,3.637826426,4.04e-37,WBGene00000123,WBGene00000123,History: Renamed on 2007-10-04
WBGene00001486,3.637509136,2.57e-16,WBGene00001486,WBGene00001486,History: N.A.
WBGene00013687,3.632286889,3.4700000000000003e-31,WBGene00013687,WBGene00013687,History: N.A.
WBGene00010787,3.63199389,2.44e-44,WBGene00010787,WBGene00010787,History: N.A.
WBGene00012192,3.630767183,1.99e-34,WBGene00012192,WBGene00012192,History: N.A.
WBGene00012978,3.629964658,2.95e-42,WBGene00012978,WBGene00012978,History: N.A.
WBGene00015147,3.624903805,8.260000000000001e-31,WBGene00015147,WBGene00015147,History: N.A.
WBGene00011543,3.624227749,2.16e-20,WBGene00011543,WBGene00011543,History: N.A.
WBGene00000093,3.623505889,7.79e-16,WBGene00000093,WBGene00000093,History: N.A.
WBGene00011334,3.622852079,3.88e-38,WBGene00011334,WBGene00011334,History: N.A.
WBGene00004271,3.622334791,5.11e-31,WBGene00004271,WBGene00004271,History: N.A.
WBGene00022428,3.622307722,3.91e-20,WBGene00022428,WBGene00022428,History: N.A.
WBGene00004132,3.622048135,2.89e-46,WBGene00004132,WBGene00004132,History: Renamed on 2011-08-12; Renamed on 2011-08-12
WBGene00019218,3.621818906,4.71e-19,WBGene00019218,WBGene00019218,History: N.A.
WBGene00007615,3.621791012,4.46e-57,WBGene00007615,WBGene00007615,History: Renamed on 2007-05-03
WBGene00018893,3.62142375,3.06e-30,WBGene00018893,WBGene00018893,History: Renamed on 2015-02-09
WBGene00000275,3.618784561,1.6099999999999998e-52,WBGene00000275,WBGene00000275,History: N.A.
WBGene00003159,3.618344612,2.47e-50,WBGene00003159,WBGene00003159,History: N.A.
WBGene00017075,3.617909836,3.32e-52,WBGene00017075,WBGene00017075,History: Renamed on 2013-01-09
WBGene00011562,3.615864432,3.9300000000000004e-56,WBGene00011562,WBGene00011562,"History: Split into ""WBGene00044098"" on 2005-02-03"
WBGene00012484,3.61422415,1.19e-48,WBGene00012484,WBGene00012484,History: Renamed on 2005-12-05
WBGene00014667,3.613543208,6.2399999999999995e-52,WBGene00014667,WBGene00014667,History: N.A.
WBGene00007413,3.611991224,1.04e-37,WBGene00007413,WBGene00007413,History: N.A.
WBGene00017482,3.61183284,2.2e-61,WBGene00017482,WBGene00017482,History: N.A.
WBGene00000549,3.611428403,1.61e-62,WBGene00000549,WBGene00000549,History: N.A.
WBGene00002225,3.610431366,3.47e-53,WBGene00002225,WBGene00002225,History: N.A.
WBGene00019627,3.608787449,9.28e-34,WBGene00019627,WBGene00019627,"History: Split into K10D2.8(WBGene00189952). History of WBGene00019627: Split into ""WBGene00189952"" on 2009-04-20"
WBGene00017986,3.606783415,5.28e-12,WBGene00017986,WBGene00017986,History: N.A.
WBGene00015301,3.606066204,2.8100000000000007e-21,WBGene00015301,WBGene00015301,History: N.A.
WBGene00011250,3.603460215,9.75e-23,WBGene00011250,WBGene00011250,History: N.A.
WBGene00013804,3.602998191,6.24e-20,WBGene00013804,WBGene00013804,History: N.A.
WBGene00003948,3.599995278,2.16e-45,WBGene00003948,WBGene00003948,History: N.A.
WBGene00015687,3.598344845,1.6900000000000002e-35,WBGene00015687,WBGene00015687,History: N.A.
WBGene00001095,3.59415833,2.87e-19,WBGene00001095,WBGene00001095,History: Renamed on 2010-01-29
WBGene00077526,3.59317601,2.4700000000000002e-29,WBGene00077526,WBGene00077526,History: N.A.
WBGene00001049,3.591666985,3.82e-38,WBGene00001049,WBGene00001049,History: N.A.
WBGene00010582,3.591028726,8.6e-44,WBGene00010582,WBGene00010582,History: N.A.
WBGene00011944,3.588400851,1.71e-33,WBGene00011944,WBGene00011944,History: N.A.
WBGene00006740,3.58795023,1.0800000000000002e-43,WBGene00006740,WBGene00006740,History: Renamed on 2014-03-28; Renamed on 2014-09-02
WBGene00010304,3.587731874,2.75e-22,WBGene00010304,WBGene00010304,History: N.A.
WBGene00009329,3.586508725,1.55e-27,WBGene00009329,WBGene00009329,History: N.A.
WBGene00001832,3.586276307,1.51e-47,WBGene00001832,WBGene00001832,History: Renamed on 2015-03-05
WBGene00015938,3.583459741,3.22e-26,WBGene00015938,WBGene00015938,History: N.A.
WBGene00019631,3.581813671,4.55e-28,WBGene00019631,WBGene00019631,History: N.A.
WBGene00004460,3.579993928,2.51e-45,WBGene00004460,WBGene00004460,History: N.A.
WBGene00004781,3.577933356,2.41e-38,WBGene00004781,WBGene00004781,History: N.A.
WBGene00004188,3.577188655,9.78e-38,WBGene00004188,WBGene00004188,History: N.A.
WBGene00000203,3.576671311,4.83e-25,WBGene00000203,WBGene00000203,History: N.A.
WBGene00019247,3.575636884,4.54e-42,WBGene00019247,WBGene00019247,History: N.A.
WBGene00002027,3.575521553,1.16e-51,WBGene00002027,WBGene00002027,History: N.A.
WBGene00021313,3.574091724,1.23e-46,WBGene00021313,WBGene00021313,History: Renamed on 2015-08-03
WBGene00019679,3.57340135,7.160000000000001e-31,WBGene00019679,WBGene00019679,History: Renamed on 2005-03-17; Renamed on 2018-11-12
WBGene00001855,3.570359519,2.13e-48,WBGene00001855,WBGene00001855,History: Renamed on 2010-11-12
WBGene00201383,3.569249124,6.67e-12,WBGene00201383,WBGene00201383,History: N.A.
WBGene00003989,3.569214028,2.36e-39,WBGene00003989,WBGene00003989,History: N.A.
WBGene00010178,3.568953855,1.5899999999999999e-24,WBGene00010178,WBGene00010178,History: N.A.
WBGene00014208,3.567855391,2.7800000000000002e-49,WBGene00014208,WBGene00014208,History: N.A.
WBGene00016444,3.567102992,1.5900000000000002e-37,WBGene00016444,WBGene00016444,History: N.A.
WBGene00019005,3.566978556,6.51e-13,WBGene00019005,WBGene00019005,History: N.A.
WBGene00000382,3.566516517,2.18e-39,WBGene00000382,WBGene00000382,History: N.A.
WBGene00020761,3.565193576,3.79e-20,WBGene00020761,WBGene00020761,History: Renamed on 2005-03-17
WBGene00018327,3.564376845,1.15e-13,WBGene00018327,WBGene00018327,History: N.A.
WBGene00003222,3.564339254,1.18e-47,WBGene00003222,WBGene00003222,History: N.A.
WBGene00020464,3.563141666,3.8699999999999996e-60,WBGene00020464,WBGene00020464,History: Renamed on 2021-04-19
WBGene00000474,3.56287043,6.69e-46,WBGene00000474,WBGene00000474,History: N.A.
WBGene00017319,3.561442883,4.83e-27,WBGene00017319,WBGene00017319,History: N.A.
WBGene00009937,3.557764407,7.389999999999999e-30,WBGene00009937,WBGene00009937,History: N.A.
WBGene00018509,3.555961293,7.64e-26,WBGene00018509,WBGene00018509,History: N.A.
WBGene00015083,3.554311799,6.2499999999999996e-24,WBGene00015083,WBGene00015083,History: N.A.
WBGene00017031,3.553149829,2.6e-48,WBGene00017031,WBGene00017031,History: N.A.
WBGene00020687,3.547994176,3.05e-39,WBGene00020687,WBGene00020687,History: N.A.
WBGene00021829,3.546629967,5.38e-19,WBGene00021829,WBGene00021829,History: N.A.
WBGene00000235,3.545799421,1.7e-18,WBGene00000235,WBGene00000235,History: Renamed on 2006-12-04
WBGene00019762,3.543187504,6.74e-50,WBGene00019762,WBGene00019762,History: Renamed on 2005-03-17; Renamed on 2021-03-11
WBGene00008688,3.540801661,3.2900000000000002e-21,WBGene00008688,WBGene00008688,History: N.A.
WBGene00004094,3.540054868,6.18e-59,WBGene00004094,WBGene00004094,History: Renamed on 2011-10-14
WBGene00012277,3.537860322,5.960000000000001e-32,WBGene00012277,WBGene00012277,History: N.A.
WBGene00022448,3.537851017,8.66e-11,WBGene00022448,WBGene00022448,History: N.A.
WBGene00008428,3.536874045,1.61e-30,WBGene00008428,WBGene00008428,History: N.A.
WBGene00015134,3.536058564,1.1e-31,WBGene00015134,WBGene00015134,History: N.A.
WBGene00020425,3.531380245,1.41e-25,WBGene00020425,WBGene00020425,History: N.A.
WBGene00009289,3.52953204,6.12e-22,WBGene00009289,WBGene00009289,History: N.A.
WBGene00000796,3.527783255,2.35e-44,WBGene00000796,WBGene00000796,History: Renamed on 2007-06-04
WBGene00007258,3.527096086,9.64e-39,WBGene00007258,WBGene00007258,History: N.A.
WBGene00004437,3.526711126,4.0699999999999995e-30,WBGene00004437,WBGene00004437,History: N.A.
WBGene00007332,3.526116982,5.1e-10,WBGene00007332,WBGene00007332,History: N.A.
WBGene00018419,3.525577913,3.58e-11,WBGene00018419,WBGene00018419,History: N.A.
WBGene00020300,3.524513146,1.18e-27,WBGene00020300,WBGene00020300,History: Renamed on 2019-07-15
WBGene00012522,3.523431497,3.3100000000000003e-35,WBGene00012522,WBGene00012522,History: N.A.
WBGene00002957,3.52209301,3.55e-35,WBGene00002957,WBGene00002957,History: N.A.
WBGene00021827,3.520396746,1.4400000000000001e-21,WBGene00021827,WBGene00021827,History: N.A.
WBGene00012678,3.52013269,2.24e-15,WBGene00012678,WBGene00012678,History: N.A.
WBGene00010479,3.519676693,4.92e-35,WBGene00010479,WBGene00010479,History: N.A.
WBGene00018151,3.519313519,1.1800000000000002e-37,WBGene00018151,WBGene00018151,History: N.A.
WBGene00013431,3.51911843,3.62e-26,WBGene00013431,WBGene00013431,History: N.A.
WBGene00002033,3.516427993,7.5e-44,WBGene00002033,WBGene00002033,History: N.A.
WBGene00018341,3.516408113,9.8e-40,WBGene00018341,WBGene00018341,History: N.A.
WBGene00012000,3.516055496,4.83e-32,WBGene00012000,WBGene00012000,History: N.A.
WBGene00003507,3.515082615,2.5299999999999998e-48,WBGene00003507,WBGene00003507,History: N.A.
WBGene00001830,3.514123914,5.680000000000001e-47,WBGene00001830,WBGene00001830,History: N.A.
WBGene00021535,3.513796885,7.55e-22,WBGene00021535,WBGene00021535,History: N.A.
WBGene00009132,3.513144342,1.16e-26,WBGene00009132,WBGene00009132,History: N.A.
WBGene00017988,3.511828578,9.77e-40,WBGene00017988,WBGene00017988,History: N.A.
WBGene00015095,3.50992743,1.04e-37,WBGene00015095,WBGene00015095,History: N.A.
WBGene00012936,3.508810912,2.7e-47,WBGene00012936,WBGene00012936,History: N.A.
WBGene00006387,3.507108219,5.29e-28,WBGene00006387,WBGene00006387,History: N.A.
WBGene00015538,3.505449851,1.14e-39,WBGene00015538,WBGene00015538,History: N.A.
WBGene00004684,3.505425427,8.91e-40,WBGene00004684,WBGene00004684,History: N.A.
WBGene00012716,3.504507403,4.37e-13,WBGene00012716,WBGene00012716,History: N.A.
WBGene00013106,3.503988013,2.9299999999999994e-55,WBGene00013106,WBGene00013106,History: N.A.
WBGene00017928,3.50353864,6.55e-28,WBGene00017928,WBGene00017928,History: N.A.
WBGene00010450,3.502346168,5.66e-17,WBGene00010450,WBGene00010450,History: N.A.
WBGene00016653,3.501322058,2.27e-35,WBGene00016653,WBGene00016653,History: N.A.
WBGene00001874,3.498793833,2.09e-42,WBGene00001874,WBGene00001874,History: N.A.
WBGene00001060,3.498632634,1.31e-20,WBGene00001060,WBGene00001060,History: N.A.
WBGene00004203,3.498525464,1.17e-32,WBGene00004203,WBGene00004203,History: Renamed on 2011-02-11
WBGene00000941,3.498490798,2.1999999999999997e-25,WBGene00000941,WBGene00000941,History: N.A.
WBGene00002036,3.496909786,1.65e-55,WBGene00002036,WBGene00002036,History: N.A.
WBGene00009374,3.494313897,2.45e-51,WBGene00009374,WBGene00009374,History: N.A.
WBGene00020102,3.492150157,1.23e-44,WBGene00020102,WBGene00020102,History: N.A.
WBGene00007009,3.490026192,1.24e-47,WBGene00007009,WBGene00007009,History: N.A.
WBGene00008532,3.487720522,2.74e-31,WBGene00008532,WBGene00008532,History: N.A.
WBGene00007703,3.487354157,6.96e-26,WBGene00007703,WBGene00007703,History: Renamed on 2005-03-17
WBGene00009922,3.487338975,6.93e-38,WBGene00009922,WBGene00009922,History: N.A.
WBGene00008933,3.48708701,1.93e-55,WBGene00008933,WBGene00008933,History: N.A.
WBGene00001110,3.486859586,2.91e-41,WBGene00001110,WBGene00001110,History: N.A.
WBGene00022309,3.485119538,1e-10,WBGene00022309,WBGene00022309,History: N.A.
WBGene00011239,3.484777673,4.89e-33,WBGene00011239,WBGene00011239,History: N.A.
WBGene00023422,3.484759581,1.73e-19,WBGene00023422,WBGene00023422,History: N.A.
WBGene00011275,3.482685213,5.91e-21,WBGene00011275,WBGene00011275,History: N.A.
WBGene00018305,3.482546593,1e-24,WBGene00018305,WBGene00018305,History: N.A.
WBGene00015143,3.481447091,2.68e-48,WBGene00015143,WBGene00015143,History: N.A.
WBGene00004088,3.480664777,1.72e-18,WBGene00004088,WBGene00004088,History: N.A.
WBGene00000079,3.477845991,1.17e-37,WBGene00000079,WBGene00000079,History: N.A.
WBGene00015266,3.475461682,1.64e-30,WBGene00015266,WBGene00015266,History: N.A.
WBGene00010476,3.474271319,8.14e-19,WBGene00010476,WBGene00010476,History: Renamed on 2008-08-22
WBGene00016590,3.474119352,6.66e-14,WBGene00016590,WBGene00016590,History: N.A.
WBGene00008848,3.471556675,6.820000000000001e-56,WBGene00008848,WBGene00008848,History: N.A.
WBGene00016947,3.470784108,2.02e-33,WBGene00016947,WBGene00016947,History: N.A.
WBGene00011759,3.46835257,1.32e-20,WBGene00011759,WBGene00011759,History: N.A.
WBGene00011043,3.461587698,6.43e-36,WBGene00011043,WBGene00011043,History: N.A.
WBGene00016981,3.46033609,1.3e-36,WBGene00016981,WBGene00016981,History: N.A.
WBGene00001028,3.460152572,5.26e-28,WBGene00001028,WBGene00001028,History: N.A.
WBGene00020742,3.457752016,1.09e-36,WBGene00020742,WBGene00020742,History: N.A.
WBGene00009035,3.456763541,4.59e-36,WBGene00009035,WBGene00009035,History: N.A.
WBGene00008371,3.45610295,1.2e-22,WBGene00008371,WBGene00008371,History: N.A.
WBGene00017643,3.453933688,3.12e-35,WBGene00017643,WBGene00017643,History: N.A.
WBGene00000933,3.453847821,2.76e-26,WBGene00000933,WBGene00000933,History: Renamed on 2018-06-07
WBGene00010230,3.453270344,3.23e-15,WBGene00010230,WBGene00010230,History: N.A.
WBGene00002076,3.452189861,8.34e-43,WBGene00002076,WBGene00002076,History: N.A.
WBGene00022882,3.451516762,9.32e-34,WBGene00022882,WBGene00022882,History: N.A.
WBGene00008173,3.449614418,7.750000000000001e-27,WBGene00008173,WBGene00008173,History: N.A.
WBGene00010624,3.448050363,6.95e-19,WBGene00010624,WBGene00010624,History: N.A.
WBGene00001793,3.447292865,3.59e-32,WBGene00001793,WBGene00001793,History: N.A.
WBGene00021715,3.446378227,2.7299999999999998e-40,WBGene00021715,WBGene00021715,History: N.A.
WBGene00007118,3.446004728,2.78e-31,WBGene00007118,WBGene00007118,History: Renamed on 2008-01-28
WBGene00015811,3.445694643,1.52e-26,WBGene00015811,WBGene00015811,History: N.A.
WBGene00008645,3.44403463,2.44e-39,WBGene00008645,WBGene00008645,History: N.A.
WBGene00001688,3.443035782,3.88e-45,WBGene00001688,WBGene00001688,History: N.A.
WBGene00008387,3.442934951,5.1e-34,WBGene00008387,WBGene00008387,History: N.A.
WBGene00021687,3.442363826,9.31e-29,WBGene00021687,WBGene00021687,History: N.A.
WBGene00021465,3.44179253,6.2399999999999995e-52,WBGene00021465,WBGene00021465,History: N.A.
WBGene00021074,3.440783916,2.8700000000000004e-32,WBGene00021074,WBGene00021074,History: N.A.
WBGene00021022,3.438294183,2.92e-20,WBGene00021022,WBGene00021022,History: N.A.
WBGene00019823,3.438196602,8.729999999999999e-24,WBGene00019823,WBGene00019823,History: N.A.
WBGene00000869,3.437639468,4.470000000000001e-37,WBGene00000869,WBGene00000869,History: N.A.
WBGene00002079,3.436668581,7.52e-43,WBGene00002079,WBGene00002079,History: Renamed on 2008-01-30
WBGene00006514,3.435514333,2.8299999999999997e-30,WBGene00006514,WBGene00006514,History: Renamed on 2008-11-20
WBGene00010638,3.4327839,3.1e-23,WBGene00010638,WBGene00010638,History: N.A.
WBGene00000592,3.431932918,9.22e-40,WBGene00000592,WBGene00000592,History: N.A.
WBGene00011945,3.430242339,4.84e-35,WBGene00011945,WBGene00011945,History: N.A.
WBGene00004374,3.430115031,3.8199999999999997e-34,WBGene00004374,WBGene00004374,History: N.A.
WBGene00006736,3.430098822,1.15e-48,WBGene00006736,WBGene00006736,History: N.A.
WBGene00002231,3.428539181,7.52e-43,WBGene00002231,WBGene00002231,History: N.A.
WBGene00002073,3.428211324,8.619999999999998e-42,WBGene00002073,WBGene00002073,History: N.A.
WBGene00019076,3.427505978,1.69e-22,WBGene00019076,WBGene00019076,History: N.A.
WBGene00018625,3.427324684,1.04e-41,WBGene00018625,WBGene00018625,History: N.A.
WBGene00001401,3.426958344,1.78e-46,WBGene00001401,WBGene00001401,History: N.A.
WBGene00004085,3.425509166,1.32e-24,WBGene00004085,WBGene00004085,History: N.A.
WBGene00006307,3.424979455,3.02e-44,WBGene00006307,WBGene00006307,History: N.A.
WBGene00007012,3.424939345,3.520000000000001e-27,WBGene00007012,WBGene00007012,History: N.A.
WBGene00022107,3.423771555,5.82e-15,WBGene00022107,WBGene00022107,History: N.A.
WBGene00006708,3.423565717,1.42e-28,WBGene00006708,WBGene00006708,History: N.A.
WBGene00016837,3.421870938,7.2099999999999985e-28,WBGene00016837,WBGene00016837,History: N.A.
WBGene00007564,3.420893951,7.800000000000001e-33,WBGene00007564,WBGene00007564,History: N.A.
WBGene00013460,3.420356376,4.97e-32,WBGene00013460,WBGene00013460,History: N.A.
WBGene00021012,3.419840907,9.91e-38,WBGene00021012,WBGene00021012,History: N.A.
WBGene00020391,3.418996144,2.63e-36,WBGene00020391,WBGene00020391,History: N.A.
WBGene00017941,3.417818252,2.9e-23,WBGene00017941,WBGene00017941,History: N.A.
WBGene00003417,3.417317848,3.49e-14,WBGene00003417,WBGene00003417,History: N.A.
WBGene00016178,3.417307368,8.75e-22,WBGene00016178,WBGene00016178,History: N.A.
WBGene00008400,3.416964979,5.45e-45,WBGene00008400,WBGene00008400,History: Renamed on 2005-11-22
