Unnamed: 0,1: adareri,2: adareri,3: double,4: double,average double,average triple,tripl/double,fold change,Pvalue,gene name,seq name,Input,Suggested Match,History
WBGene00019577,895.5073921,647.740003,285.420578,34.26561543,159.8430967,771.6236976,4.82738206,4.82738206,0.021370926,0,K09E3.6,WBGene00019577,WBGene00019577,History: N.A.
WBGene00010212,3836.963625,6899.62127,1498.235745,1631.341257,1564.788501,5368.292448,3.430682451,3.430682451,0.021394747,fbxa-192,F57G4.8,WBGene00010212,WBGene00010212,History: N.A.
WBGene00018826,8.831433847,5.01152807,10.66992815,89.388562,50.02924508,6.921480958,0.138348699,0.138348699,0.021563995,srt-34,F54E2.6,WBGene00018826,WBGene00018826,History: N.A.
WBGene00004810,48.27850503,97.72479736,17.78321358,13.4082843,15.59574894,73.0016512,4.680868579,4.680868579,0.021612139,skr-4,Y60A3A.18,WBGene00004810,WBGene00004810,History: N.A.
WBGene00017191,0,2.505764035,9.780767472,29.79618733,19.7884774,1.252882017,0.063313715,0.063313715,0.021658127,0,F07B7.13,WBGene00017191,WBGene00017191,History: N.A.
WBGene00008679,7.065147078,7.517292105,64.0195689,20.85733113,42.43845002,7.291219591,0.171806925,0.171806925,0.021980947,0,F11A5.13,WBGene00008679,WBGene00008679,History: N.A.
WBGene00019924,62.99756144,176.6563645,32.89894513,20.85733113,26.87813813,119.826963,4.458157122,4.458157122,0.021986826,fbxc-33,R07C3.8,WBGene00019924,WBGene00019924,History: N.A.
WBGene00022247,303.8013243,253.0821675,577.9544415,1471.931654,1024.943048,278.4417459,0.271665578,0.271665578,0.022110732,lgc-10,Y73B6BL.26,WBGene00022247,WBGene00022247,History: N.A.
WBGene00045277,1150.441449,1685.126313,407.2355911,438.0039538,422.6197724,1417.783881,3.354750472,3.354750472,0.022270504,0,ZK742.6,WBGene00045277,WBGene00045277,History: N.A.
WBGene00045362,2.943811282,0,8.891606792,34.26561543,21.57861111,1.471905641,0.068211324,0.068211324,0.022366139,0,F11D11.12,WBGene00045362,WBGene00045362,History: N.A.
WBGene00014620,187.8151598,170.3919544,65.79789026,13.4082843,39.60308728,179.1035571,4.522464519,4.522464519,0.022407859,0,ZK39.t1,WBGene00014620,WBGene00014620,History: N.A.
WBGene00021635,114.2198778,260.5994596,108.4776029,2122.978348,1115.727975,187.4096687,0.167970753,0.167970753,0.0224717,0,Y47G6A.5,WBGene00021635,WBGene00021635,History: N.A.
WBGene00220077,31.20439959,50.1152807,7.113285434,7.449046834,7.281166134,40.65984015,5.584248374,5.584248374,0.022624816,0,T21C12.12,WBGene00220077,WBGene00220077,History: N.A.
WBGene00012087,104.7996817,16.28746623,9.780767472,10.42866557,10.10471652,60.54357394,5.991615284,5.991615284,0.022653048,0,T27E7.1,WBGene00012087,WBGene00012087,History: N.A.
WBGene00002220,2124.842984,1635.011033,754.008256,221.9815956,487.9949258,1879.927008,3.852349499,3.852349499,0.022753555,gcc-1,C15C7.2,WBGene00002220,WBGene00002220,History: Renamed on 2015-03-25
WBGene00021050,87.13681396,167.8861903,33.78810581,29.79618733,31.79214657,127.5115021,4.010786181,4.010786181,0.022940863,0,W05H9.3,WBGene00021050,WBGene00021050,History: N.A.
WBGene00044068,27.67182605,23.80475833,34.67726649,226.4510237,130.5641451,25.73829219,0.197131396,0.197131396,0.022951173,syd-9,ZK867.1,WBGene00044068,WBGene00044068,History: Renamed on 2006-06-16; Renamed on 2006-10-09; Renamed on 2006-11-08
WBGene00016997,189.5814466,279.3926899,55.12796211,74.49046834,64.80921522,234.4870682,3.618113064,3.618113064,0.023051541,cebp-1,D1005.3,WBGene00016997,WBGene00016997,History: Renamed on 2017-04-04
WBGene00077765,22.37296575,46.35663465,26.67482038,376.9217698,201.7982951,34.3648002,0.170292817,0.170292817,0.023086467,0,T20F10.8,WBGene00077765,WBGene00077765,History: N.A.
WBGene00194668,111.8648287,172.8977184,24.00733834,47.67389973,35.84061904,142.3812736,3.972623169,3.972623169,0.023086652,0,C08F11.116,WBGene00194668,WBGene00194668,History: N.A.
WBGene00019511,952.0285687,1574.872696,1387.97982,10209.66359,5798.821705,1263.450632,0.217880579,0.217880579,0.023119964,0,K08A2.1,WBGene00019511,WBGene00019511,History: N.A.
WBGene00220142,2.355049026,11.27593816,8.891606792,98.3274182,53.6095125,6.815493591,0.127132169,0.127132169,0.023177098,0,Y37F4.15,WBGene00220142,WBGene00220142,History: N.A.
WBGene00012299,125.9951229,352.0598469,83.58110385,19.36752177,51.47431281,239.0274849,4.643626536,4.643626536,0.023496796,0,W06D11.1,WBGene00012299,WBGene00012299,History: N.A.
WBGene00043986,7.065147078,3.758646052,9.780767472,71.5108496,40.64580854,5.411896565,0.133147716,0.133147716,0.023506286,fut-5,T05A7.10,WBGene00043986,WBGene00043986,History: N.A.
WBGene00077615,2.355049026,2.505764035,0.889160679,68.53123087,34.71019577,2.43040653,0.07001996,0.07001996,0.023568665,0,T08G3.14,WBGene00077615,WBGene00077615,History: N.A.
WBGene00004229,14.71905641,32.57493245,3.556642717,1.489809367,2.523226042,23.64699443,9.371730491,9.371730491,0.023579596,ptr-15,T07H8.6,WBGene00004229,WBGene00004229,History: Renamed on 2020-09-10
WBGene00019700,261.9992041,342.0367908,116.480049,26.8165686,71.64830879,302.0179974,4.215284388,4.215284388,0.023664347,btb-11,M01D1.3,WBGene00019700,WBGene00019700,History: N.A.
WBGene00016824,54.75488985,77.67868508,56.01712279,634.6587902,345.3379565,66.21678747,0.191744887,0.191744887,0.023831959,0,C50E3.13,WBGene00016824,WBGene00016824,History: N.A.
WBGene00235152,2.355049026,2.505764035,12.44824951,31.2859967,21.86712311,2.43040653,0.11114432,0.11114432,0.023849738,0,Y7A5A.22,WBGene00235152,WBGene00235152,History: N.A.
WBGene00000427,15.30781867,10.02305614,3.556642717,210.0631207,106.8098817,12.6654374,0.118579266,0.118579266,0.023873638,ced-13,R09F10.9,WBGene00000427,WBGene00000427,History: N.A.
WBGene00195916,19.42915446,127.7939658,17.78321358,5.959237467,11.87122553,73.61156012,6.20083916,6.20083916,0.023881934,0,Y71A12B.26,WBGene00195916,WBGene00195916,History: N.A.
WBGene00197026,19.42915446,127.7939658,17.78321358,5.959237467,11.87122553,73.61156012,6.20083916,6.20083916,0.023881934,0,Y71A12B.28,WBGene00197026,WBGene00197026,History: N.A.
WBGene00010440,38.26954667,81.43733113,11.55908883,13.4082843,12.48368657,59.8534389,4.794532335,4.794532335,0.02424072,ttr-51,JC8.8,WBGene00010440,WBGene00010440,History: N.A.
WBGene00086563,2.355049026,10.02305614,4.445803396,105.776465,55.11113422,6.189052583,0.11230131,0.11230131,0.024523807,0,K08C9.9,WBGene00086563,WBGene00086563,History: N.A.
WBGene00015726,2.943811282,1.252882017,0.889160679,64.06180277,32.47548172,2.09834665,0.064613257,0.064613257,0.024633603,0,C13A2.10,WBGene00015726,WBGene00015726,History: N.A.
WBGene00012498,283.7834076,499.899925,481.9250881,2958.761402,1720.343245,391.8416663,0.227769468,0.227769468,0.024637359,0,Y24F12A.3,WBGene00012498,WBGene00012498,History: N.A.
WBGene00003252,263.1767286,285.6571,189.3912247,2642.921817,1416.156521,274.4169143,0.193775836,0.193775836,0.024667842,mig-21,F01F1.13,WBGene00003252,WBGene00003252,History: N.A.
WBGene00175029,850.1726983,930.891339,331.6569334,198.1446458,264.9007896,890.5320187,3.361756755,3.361756755,0.024756461,0,AH9.7,WBGene00175029,WBGene00175029,History: N.A.
WBGene00007734,68.29642175,55.12680877,71.13285434,506.5351847,288.8340195,61.71161526,0.21365771,0.21365771,0.024882,0,C25G4.7,WBGene00007734,WBGene00007734,History: N.A.
WBGene00002055,32.38192411,160.3688982,22.22901698,16.38790303,19.30846001,96.37541117,4.991356697,4.991356697,0.025032725,ifc-1,F37B4.2,WBGene00002055,WBGene00002055,History: N.A.
WBGene00013933,189.5814466,186.6794206,71.13285434,22.3471405,46.73999742,188.1304336,4.025041591,4.025041591,0.025075162,clec-99,ZK39.8,WBGene00013933,WBGene00013933,History: N.A.
WBGene00019392,10.00895836,5.01152807,26.67482038,58.1025653,42.38869284,7.510243215,0.177175627,0.177175627,0.025132794,irld-44,K04F1.13,WBGene00019392,WBGene00019392,History: N.A.
WBGene00012190,107.1547307,185.4265386,48.01467668,26.8165686,37.41562264,146.2906346,3.909881069,3.909881069,0.025424847,0,W02A2.5,WBGene00012190,WBGene00012190,"History: Split into W02A2.9(WBGene00044280). History of WBGene00012190: Split into ""WBGene00044280"" on 2005-04-05"
WBGene00018971,20.01791672,38.83934254,16.89405291,347.1255824,182.0098177,29.42862963,0.161687045,0.161687045,0.02549494,clec-67,F56D6.2,WBGene00018971,WBGene00018971,History: N.A.
WBGene00077728,1759.221622,1515.987241,449.9153037,566.1275593,508.0214315,1637.604432,3.223494778,3.223494778,0.025514545,0,T23G11.11,WBGene00077728,WBGene00077728,History: N.A.
WBGene00009104,6.476384821,11.27593816,2.667482038,151.9605554,77.31401872,8.876161489,0.114806624,0.114806624,0.025548191,0,F25C8.1,WBGene00009104,WBGene00009104,History: N.A.
WBGene00005039,2.355049026,1.252882017,16.00489223,20.85733113,18.43111168,1.803965522,0.09787611,0.09787611,0.025715512,sra-13,F49E12.5,WBGene00005039,WBGene00005039,History: N.A.
WBGene00022339,14.71905641,61.39121885,67.57621162,306.9007295,187.2384706,38.05513763,0.203244224,0.203244224,0.025814625,0,Y82E9BR.6,WBGene00022339,WBGene00022339,History: N.A.
WBGene00018989,45.33469375,145.334314,71.13285434,996.6824663,533.9076603,95.33450389,0.17855991,0.17855991,0.025894698,0,F56F11.2,WBGene00018989,WBGene00018989,History: N.A.
WBGene00006518,249.6351967,378.3703693,229.4034552,2931.944834,1580.674144,314.002783,0.198651179,0.198651179,0.025932653,bckd-1B,F27D4.5,WBGene00006518,WBGene00006518,History: Renamed on 2016-11-29
WBGene00002109,0,0,0.889160679,31.2859967,16.08757869,0,0,0,0.026027879,ins-26,ZC334.1,WBGene00002109,WBGene00002109,History: N.A.
WBGene00006815,438.0391188,1883.081672,259.6349183,329.24787,294.4413942,1160.560396,3.941566704,3.941566704,0.026251535,unc-83,W01A11.3,WBGene00006815,WBGene00006815,History: N.A.
WBGene00008563,52.98860308,77.67868508,19.56153494,843.2321016,431.3968182,65.33364408,0.151446745,0.151446745,0.026500625,0,F07H5.13,WBGene00008563,WBGene00008563,History: N.A.
WBGene00007454,95.9682478,134.0583759,157.3814402,803.0072487,480.1943444,115.0133118,0.239514091,0.239514091,0.026677573,0,C08F11.7,WBGene00007454,WBGene00007454,History: N.A.
WBGene00010935,139.5366548,162.8746623,96.02935336,1477.890892,786.9601226,151.2056585,0.192138908,0.192138908,0.026718353,0,M163.1,WBGene00010935,WBGene00010935,History: N.A.
WBGene00003750,808.9593404,1229.077259,414.3488765,138.5522711,276.4505738,1019.0183,3.686077716,3.686077716,0.026750247,nlp-12,M01D7.5,WBGene00003750,WBGene00003750,History: N.A.
WBGene00012568,74.18404432,124.0353197,69.35453298,965.3964696,517.3755013,99.10968202,0.191562379,0.191562379,0.026787967,fbxa-212,Y37H2A.8,WBGene00012568,WBGene00012568,History: N.A.
WBGene00009221,320.8754298,467.3249925,681.986241,2252.591762,1467.289002,394.1002111,0.268590721,0.268590721,0.026835318,acs-2,F28F8.2,WBGene00009221,WBGene00009221,History: N.A.
WBGene00022465,584.0521584,56.37969078,8.891606792,92.36818074,50.62989376,320.2159246,6.324641448,6.324641448,0.026864574,ift-20,Y110A7A.20,WBGene00022465,WBGene00022465,History: N.A.
WBGene00173694,14.71905641,7.517292105,12.44824951,126.6337962,69.54102284,11.11817426,0.15987936,0.15987936,0.026912339,21ur-8515,Y37A1A.140,WBGene00173694,WBGene00173694,History: N.A.
WBGene00004140,595.2386413,853.2126539,240.0733834,202.6140739,221.3437286,724.2256476,3.271950157,3.271950157,0.027027762,ebax-1,R09E10.7,WBGene00004140,WBGene00004140,History: Renamed on 2013-07-10
WBGene00015096,211.3656501,655.2572951,175.1646538,5226.251258,2700.707956,433.3114726,0.160443661,0.160443661,0.02705636,0,B0261.8,WBGene00015096,WBGene00015096,History: N.A.
WBGene00018455,612.901509,769.2695587,264.0807217,146.0013179,205.0410198,691.0855338,3.370474525,3.370474525,0.027061243,fbxc-42,F45D11.9,WBGene00018455,WBGene00018455,History: N.A.
WBGene00000788,1083.911314,1032.374782,344.1051829,321.7988232,332.952003,1058.143048,3.178064822,3.178064822,0.027110612,cpz-1,F32B5.8,WBGene00000788,WBGene00000788,History: N.A.
WBGene00008009,94.79072329,27.56340438,134.2632626,390.3300541,262.2966583,61.17706384,0.233236154,0.233236154,0.02723512,fbxa-171,C38D9.1,WBGene00008009,WBGene00008009,History: N.A.
WBGene00003685,190.7589711,300.6916842,142.2657087,2467.124311,1304.69501,245.7253276,0.188339287,0.188339287,0.027305008,nhr-95,Y39B6A.17,WBGene00003685,WBGene00003685,History: N.A.
WBGene00013637,95.37948555,407.1866557,74.68949706,44.694281,59.69188903,251.2830706,4.209668595,4.209668595,0.027445172,0,Y105C5A.13,WBGene00013637,WBGene00013637,History: N.A.
WBGene00000482,232.5610913,709.1312219,147.6006728,104.2866557,125.9436642,470.8461566,3.738545798,3.738545798,0.027719871,chd-3,T14G8.1,WBGene00000482,WBGene00000482,History: N.A.
WBGene00077525,2.943811282,26.31052237,49.79299804,110.2458931,80.01944559,14.62716682,0.182795153,0.182795153,0.027823543,0,C41G7.8,WBGene00077525,WBGene00077525,History: N.A.
WBGene00001858,20.60667898,18.79323026,2.667482038,1.489809367,2.078645702,19.69995462,9.477302745,9.477302745,0.027836413,hil-7,C01B10.5,WBGene00001858,WBGene00001858,History: Renamed on 2010-11-12
WBGene00008802,98.91205909,86.4488592,352.9967897,265.1860673,309.0914285,92.68045915,0.29984804,0.29984804,0.028016155,acp-2,F14E5.4,WBGene00008802,WBGene00008802,History: N.A.
WBGene00014886,0,2.505764035,1.778321358,47.67389973,24.72611055,1.252882017,0.050670404,0.050670404,0.028087014,0,Y41E3.5,WBGene00014886,WBGene00014886,History: N.A.
WBGene00015316,30.02687508,18.79323026,24.00733834,233.9000706,128.9537045,24.41005267,0.189293148,0.189293148,0.028417282,srbc-30,C02A12.3,WBGene00015316,WBGene00015316,History: N.A.
WBGene00006228,2.943811282,5.01152807,4.445803396,64.06180277,34.25380308,3.977669676,0.116123447,0.116123447,0.028418492,str-185,R08C7.7,WBGene00006228,WBGene00006228,History: N.A.
WBGene00077727,71.82899529,42.59798859,71.13285434,442.4733819,256.8031181,57.21349194,0.222791267,0.222791267,0.028492019,mir-1821,F59D6.9,WBGene00077727,WBGene00077727,History: N.A.
WBGene00002071,161.9096205,306.9560943,72.9111757,59.59237467,66.25177518,234.4328574,3.538514353,3.538514353,0.02865184,ile-2,T04G9.3,WBGene00002071,WBGene00002071,History: N.A.
WBGene00011832,71.24023303,86.4488592,77.35697909,643.5976464,360.4773128,78.84454612,0.218722631,0.218722631,0.028996977,bgal-1,T19B10.3,WBGene00011832,WBGene00011832,History: N.A.
WBGene00022181,221.3746084,481.1066947,129.8174592,4038.873193,2084.345326,351.2406516,0.168513656,0.168513656,0.029227945,pho-9,Y71H2AM.16,WBGene00022181,WBGene00022181,History: N.A.
WBGene00011289,2.355049026,2.505764035,1.778321358,55.12294657,28.45063396,2.43040653,0.085425391,0.085425391,0.02945981,0,R102.2,WBGene00011289,WBGene00011289,History: N.A.
WBGene00017106,121.8737871,131.5526118,256.0782756,630.1893621,443.1338189,126.7131995,0.285947933,0.285947933,0.029579097,0,E02H9.9,WBGene00017106,WBGene00017106,History: N.A.
WBGene00003630,234.3273781,393.4049535,205.3961169,2918.536549,1561.966333,313.8661658,0.200942978,0.200942978,0.029631535,nhr-40,T03G6.2,WBGene00003630,WBGene00003630,"History: Split into T03G6.7(WBGene00303074). History of WBGene00003630: Split into ""WBGene00303074"" on 2018-03-02"
WBGene00001731,21.78420349,38.83934254,7.113285434,1.489809367,4.3015474,30.31177302,7.046713704,7.046713704,0.029865449,grl-22,W03A5.3,WBGene00001731,WBGene00001731,History: N.A.
WBGene00006524,167.2084808,319.4849144,68.4653723,71.5108496,69.98811095,243.3466976,3.476971936,3.476971936,0.029906768,tap-1,C44H4.5,WBGene00006524,WBGene00006524,History: N.A.
WBGene00013763,35.91449764,131.5526118,23.11817766,0,11.55908883,83.73355474,7.243958064,7.243958064,0.029919509,0,Y113G7B.14,WBGene00013763,WBGene00013763,History: N.A.
WBGene00023492,3.532573539,2.505764035,0.889160679,71.5108496,36.20000514,3.019168787,0.083402441,0.083402441,0.03006436,0,T24D3.2,WBGene00023492,WBGene00023492,History: N.A.
WBGene00013638,1917.009907,2944.272741,3593.098305,14582.25408,9087.676193,2430.641324,0.267465661,0.267465661,0.030595716,0,Y105C5A.14,WBGene00013638,WBGene00013638,"History: Split into Y105C5A.1268(WBGene00185102). History of WBGene00013638: Split into ""WBGene00185102"" on 2009-03-13"
WBGene00019049,7.653909334,6.264410087,5.334964075,95.34779947,50.34138177,6.959159711,0.138239346,0.138239346,0.030726657,0,F58E2.5,WBGene00019049,WBGene00019049,History: N.A.
WBGene00007677,83.60424042,86.4488592,29.34230241,11.91847493,20.63038867,85.02654981,4.121422585,4.121422585,0.030746318,0,C18D4.8,WBGene00007677,WBGene00007677,History: N.A.
WBGene00007970,2.943811282,8.770174122,7.113285434,77.47008707,42.29168625,5.856992702,0.138490404,0.138490404,0.030789613,0,C36A4.10,WBGene00007970,WBGene00007970,History: N.A.
WBGene00045511,458.6457978,603.8891324,194.7261888,134.082843,164.4045159,531.2674651,3.231465159,3.231465159,0.030945771,0,F11A5.18,WBGene00045511,WBGene00045511,History: N.A.
WBGene00201699,8.242671591,67.65562894,7.113285434,2.979618733,5.046452084,37.94915027,7.519966431,7.519966431,0.030948925,0,ZC477.19,WBGene00201699,WBGene00201699,History: N.A.
WBGene00008144,113.0423532,151.5987241,168.9405291,895.3754294,532.1579792,132.3205387,0.24864898,0.24864898,0.031138252,gasr-8,C47E8.6,WBGene00008144,WBGene00008144,History: Renamed on 2013-03-27
WBGene00044989,2077.153241,4009.222456,1243.04663,508.024994,875.5358118,3043.187848,3.475800541,3.475800541,0.031248459,0,Y37A1B.17,WBGene00044989,WBGene00044989,History: N.A.
WBGene00010457,134.8265567,192.9438307,143.1548694,1330.399764,736.7773169,163.8851937,0.222435178,0.222435178,0.031338828,0,K01C8.2,WBGene00010457,WBGene00010457,History: N.A.
WBGene00022674,228.4397555,30.06916842,39.12306989,8.9388562,24.03096304,129.254462,5.378663424,5.378663424,0.031435752,0,ZK177.9,WBGene00022674,WBGene00022674,History: N.A.
WBGene00010700,232.5610913,451.0375263,113.8125669,87.89875264,100.8556598,341.7993088,3.388994822,3.388994822,0.031653594,nipi-3,K09A9.1,WBGene00010700,WBGene00010700,History: N.A.
WBGene00020967,68.88518401,117.7709096,28.45314174,19.36752177,23.91033175,93.32804682,3.903251858,3.903251858,0.03165474,0,W03A5.2,WBGene00020967,WBGene00020967,History: N.A.
WBGene00010804,43.56840698,85.19597719,75.57865774,490.1472816,282.8629697,64.38219208,0.227609122,0.227609122,0.03171331,0,M01E5.1,WBGene00010804,WBGene00010804,History: N.A.
WBGene00001951,8.831433847,8.770174122,52.46048007,31.2859967,41.87323839,8.800803985,0.210177295,0.210177295,0.031730622,hlh-4,T05G5.2,WBGene00001951,WBGene00001951,History: N.A.
WBGene00000237,84.19300268,299.4388022,148.4898334,1808.628571,978.5592023,191.8159024,0.1960187,0.1960187,0.03180376,bam-2,Y71F9AR.1,WBGene00000237,WBGene00000237,History: N.A.
WBGene00010148,251.9902458,523.7046833,622.4124755,2306.2249,1464.318688,387.8474645,0.264865475,0.264865475,0.031815537,0,F56D5.3,WBGene00010148,WBGene00010148,History: N.A.
WBGene00013754,54.1661276,106.4949715,59.57376551,730.0065897,394.7901776,80.33054954,0.203476566,0.203476566,0.032011676,fbxa-116,Y113G7B.1,WBGene00013754,WBGene00013754,History: N.A.
WBGene00014186,20.60667898,37.58646052,18.67237426,300.9414921,159.8069332,29.09656975,0.182073263,0.182073263,0.032017859,nhr-244,ZK1025.6,WBGene00014186,WBGene00014186,History: N.A.
WBGene00201656,154.8444735,67.65562894,34.67726649,22.3471405,28.5122035,111.2500512,3.901839829,3.901839829,0.03208541,0,CE7X_3.3,WBGene00201656,WBGene00201656,History: N.A.
WBGene00015231,120.6962626,309.4618583,85.35942521,2377.735749,1231.547587,215.0790604,0.174641291,0.174641291,0.032233968,cutl-14,B0511.5,WBGene00015231,WBGene00015231,History: N.A.
WBGene00013658,141.8917038,197.9553588,57.79544415,40.2248529,49.01014853,169.9235313,3.467109086,3.467109086,0.032310135,0,Y105C5B.19,WBGene00013658,WBGene00013658,History: N.A.
WBGene00018204,469.2435184,800.5916091,730.8900783,4402.386679,2566.638378,634.9175638,0.247373206,0.247373206,0.032511946,0,F39F10.4,WBGene00018204,WBGene00018204,History: N.A.
WBGene00011263,18.25162995,68.90851096,5.334964075,10.42866557,7.881814821,43.58007045,5.529192381,5.529192381,0.032650538,0,R13H4.5,WBGene00011263,WBGene00011263,History: N.A.
WBGene00219691,17.07410544,12.52882017,48.90383736,74.49046834,61.69715285,14.80146281,0.239905119,0.239905119,0.032711656,linc-106,F39F10.6,WBGene00219691,WBGene00219691,History: N.A.
WBGene00012922,554.0252833,935.902867,304.982113,129.6134149,217.2977639,744.9640752,3.428309899,3.428309899,0.03274478,0,Y47D3A.1,WBGene00012922,WBGene00012922,History: N.A.
WBGene00044951,20.01791672,32.57493245,28.45314174,223.471405,125.9622734,26.29642459,0.20876429,0.20876429,0.0330246,0,2RSSE.3,WBGene00044951,WBGene00044951,History: N.A.
WBGene00017028,49.45602954,201.7140048,25.7856597,34.26561543,30.02563757,125.5850172,4.182592856,4.182592856,0.033137869,dex-1,D1044.2,WBGene00017028,WBGene00017028,History: N.A.
WBGene00018919,70.06270852,180.4150105,35.56642717,29.79618733,32.68130725,125.2388595,3.832125152,3.832125152,0.033314626,0,F56A4.11,WBGene00018919,WBGene00018919,History: N.A.
WBGene00219643,100.6783459,177.9092465,43.56887328,34.26561543,38.91724436,139.2937962,3.57923071,3.57923071,0.033375017,linc-78,AH9.8,WBGene00219643,WBGene00219643,History: N.A.
WBGene00002217,57.10993888,210.4841789,32.00978445,34.26561543,33.13769994,133.7970589,4.037608498,4.037608498,0.033392588,klp-4,F56E3.3,WBGene00002217,WBGene00002217,History: N.A.
WBGene00005002,10.59772062,35.08069649,2.667482038,2.979618733,2.823550386,22.83920855,8.088826277,8.088826277,0.033611286,spp-17,C54G6.5,WBGene00005002,WBGene00005002,History: N.A.
WBGene00011812,846.0513625,1429.538382,360.9992358,12490.56173,6425.780483,1137.794872,0.177067187,0.177067187,0.033677965,0,T16H12.2,WBGene00011812,WBGene00011812,History: N.A.
WBGene00220089,724.7663377,1001.052732,196.5045101,344.1459637,270.3252369,862.9095348,3.192116077,3.192116077,0.033785281,0,T23G11.12,WBGene00220089,WBGene00220089,History: N.A.
WBGene00021324,277.3070228,570.0613179,91.58354996,157.9197929,124.7516714,423.6841704,3.396220392,3.396220392,0.033813948,0,Y34B4A.8,WBGene00021324,WBGene00021324,History: N.A.
WBGene00009750,2.943811282,12.52882017,8.002446113,96.83760884,52.42002747,7.736315728,0.147583206,0.147583206,0.034051218,0,F46A8.7,WBGene00009750,WBGene00009750,History: N.A.
WBGene00006266,382.1067044,407.1866557,336.9918974,3036.231489,1686.611693,394.6466801,0.233987871,0.233987871,0.034081283,str-238,R09E12.4,WBGene00006266,WBGene00006266,History: N.A.
WBGene00013154,65.35261047,107.7478535,30.23146309,11.91847493,21.07496901,86.55023198,4.106778612,4.106778612,0.034175587,0,Y53F4B.7,WBGene00013154,WBGene00013154,History: N.A.
WBGene00045069,1.766286769,1.252882017,8.891606792,23.83694987,16.36427833,1.509584393,0.092248761,0.092248761,0.034222354,0,C08F11.17,WBGene00045069,WBGene00045069,History: N.A.
WBGene00009292,436.8615943,714.1427499,1033.204709,2918.536549,1975.870629,575.5021721,0.291265108,0.291265108,0.034249863,0,F31D4.5,WBGene00009292,WBGene00009292,History: N.A.
WBGene00007694,63.5863237,176.6563645,40.01223057,19.36752177,29.68987617,120.1213441,4.045868814,4.045868814,0.034286086,0,C23H4.6,WBGene00007694,WBGene00007694,History: N.A.
WBGene00011147,101.2671081,182.9207745,70.24369366,1397.441186,733.8424398,142.0939413,0.19363004,0.19363004,0.034331404,0,R08D7.7,WBGene00011147,WBGene00011147,History: N.A.
WBGene00007774,77.71661785,145.334314,17.78321358,40.2248529,29.00403324,111.5254659,3.845170946,3.845170946,0.034394499,0,C27C12.4,WBGene00007774,WBGene00007774,History: N.A.
WBGene00015492,704.1596587,1162.674512,402.7897877,117.69494,260.2423638,933.4170855,3.586722283,3.586722283,0.034461394,lnp-1,C05E11.1,WBGene00015492,WBGene00015492,History: N.A.
WBGene00194747,208.4218388,635.2111828,135.1524232,102.7968463,118.9746348,421.8165108,3.545432282,3.545432282,0.034490089,0,H05C05.4,WBGene00194747,WBGene00194747,History: N.A.
WBGene00138716,2.355049026,0,2.667482038,37.24523417,19.9563581,1.177524513,0.05900498,0.05900498,0.0348737,0,F17B5.10,WBGene00138716,WBGene00138716,History: N.A.
WBGene00020407,1403.020457,507.4172171,337.8810581,221.9815956,279.9313269,955.2188371,3.41233276,3.41233276,0.035145392,chil-24,T10D4.3,WBGene00020407,WBGene00020407,History: N.A.
WBGene00000238,40.6245957,215.495707,24.89649902,34.26561543,29.58105723,128.0601513,4.329126926,4.329126926,0.035153171,bar-1,C54D1.6,WBGene00000238,WBGene00000238,History: N.A.
WBGene00009962,1251.708557,1513.481477,438.3562149,481.2084254,459.7823202,1382.595017,3.007064336,3.007064336,0.035336829,0,F53B6.7,WBGene00009962,WBGene00009962,History: N.A.
WBGene00008273,35.32573539,66.40274692,80.02446113,321.7988232,200.9116422,50.86424116,0.253167216,0.253167216,0.035393937,0,C53B4.3,WBGene00008273,WBGene00008273,History: N.A.
WBGene00019864,167.7972431,364.5886671,82.69194317,74.49046834,78.59120575,266.1929551,3.387057783,3.387057783,0.035398287,ceh-93,R04A9.5,WBGene00019864,WBGene00019864,History: N.A.
WBGene00016762,17.07410544,17.54034824,31.12062377,120.6745587,75.89759124,17.30722684,0.228033941,0.228033941,0.035420905,ugt-24,C49A9.8,WBGene00016762,WBGene00016762,History: N.A.
WBGene00016225,46.51221826,52.62104473,77.35697909,303.9211108,190.639045,49.5666315,0.260002517,0.260002517,0.035430943,fbxa-58,C29F9.11,WBGene00016225,WBGene00016225,History: N.A.
WBGene00016085,284.9609321,503.658571,93.36187132,147.4911273,120.4264993,394.3097516,3.274277288,3.274277288,0.035528496,0,C25A8.5,WBGene00016085,WBGene00016085,History: N.A.
WBGene00017148,313.8102827,575.072846,268.5265251,3958.423487,2113.475006,444.4415644,0.210289482,0.210289482,0.035532093,0,EGAP2.2,WBGene00017148,WBGene00017148,History: N.A.
WBGene00199463,0.588762256,2.505764035,0,59.59237467,29.79618733,1.547263146,0.051928226,0.051928226,0.035741174,0,F48A9.5,WBGene00199463,WBGene00199463,History: N.A.
WBGene00011116,205.4780275,414.7039478,156.4922795,2954.291974,1555.392127,310.0909876,0.199365152,0.199365152,0.035962496,pdcd-2,R07E5.10,WBGene00011116,WBGene00011116,"History: Split into R07E5.19(WBGene00303105). History of WBGene00011116: Split into ""WBGene00303105"" on 2018-03-06"
WBGene00009225,90.08062524,211.7370609,40.90139124,43.20447163,42.05293144,150.9088431,3.588545148,3.588545148,0.036075883,fbxa-94,F28F8.8,WBGene00009225,WBGene00009225,History: N.A.
