Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00022589,2.78816501,3.43e-40,WBGene00022589,WBGene00022589,History: N.A.
WBGene00020973,2.780972518,6.51e-18,WBGene00020973,WBGene00020973,History: N.A.
WBGene00012651,2.779485506,1.7100000000000001e-29,WBGene00012651,WBGene00012651,History: N.A.
WBGene00013161,2.776344495,1.76e-11,WBGene00013161,WBGene00013161,History: N.A.
WBGene00004000,2.773770641,1.25e-26,WBGene00004000,WBGene00004000,History: N.A.
WBGene00004855,2.764753356,8.34e-68,WBGene00004855,WBGene00004855,History: N.A.
WBGene00011260,2.762205483,1.7499999999999999e-40,WBGene00011260,WBGene00011260,History: N.A.
WBGene00019368,2.761559513,6.02e-16,WBGene00019368,WBGene00019368,History: N.A.
WBGene00000783,2.758269407,1.3e-14,WBGene00000783,WBGene00000783,History: N.A.
WBGene00001913,2.757914255,5.42e-19,WBGene00001913,WBGene00001913,History: Renamed on 2008-01-18
WBGene00012693,2.755569243,5.27e-21,WBGene00012693,WBGene00012693,History: N.A.
WBGene00020962,2.754973337,4.59e-19,WBGene00020962,WBGene00020962,History: N.A.
WBGene00007807,2.754714964,1.5e-41,WBGene00007807,WBGene00007807,History: N.A.
WBGene00008352,2.75451977,1.6e-10,WBGene00008352,WBGene00008352,History: N.A.
WBGene00016224,2.754060524,1.69e-16,WBGene00016224,WBGene00016224,History: N.A.
WBGene00044402,2.753529395,2.25e-24,WBGene00044402,WBGene00044402,"History: Split into Y82E9BL.19(WBGene00194735). History of WBGene00044402: Split into ""WBGene00194735"" on 2009-08-21"
WBGene00015609,2.751973338,6.83e-16,WBGene00015609,WBGene00015609,History: N.A.
WBGene00015765,2.744671421,5.77e-40,WBGene00015765,WBGene00015765,History: N.A.
WBGene00077783,2.743388641,2.26e-14,WBGene00077783,WBGene00077783,History: N.A.
WBGene00013811,2.741893891,9.54e-23,WBGene00013811,WBGene00013811,History: N.A.
WBGene00012961,2.734125763,6.1e-89,WBGene00012961,WBGene00012961,History: N.A.
WBGene00017448,2.733753616,3.65e-11,WBGene00017448,WBGene00017448,History: N.A.
WBGene00001881,2.733584285,1.6700000000000002e-26,WBGene00001881,WBGene00001881,History: N.A.
WBGene00017687,2.733252789,4.14e-43,WBGene00017687,WBGene00017687,History: N.A.
WBGene00018206,2.732816056,8.92e-26,WBGene00018206,WBGene00018206,History: N.A.
WBGene00010867,2.732395622,1.02e-32,WBGene00010867,WBGene00010867,History: Renamed on 2020-09-10
WBGene00044229,2.729854525,1.11e-09,WBGene00044229,WBGene00044229,History: N.A.
WBGene00001901,2.725153278,1.44e-28,WBGene00001901,WBGene00001901,History: N.A.
WBGene00012418,2.724777805,1.94e-08,WBGene00012418,WBGene00012418,History: N.A.
WBGene00001877,2.724720846,6.42e-27,WBGene00001877,WBGene00001877,History: N.A.
WBGene00011936,2.722605545,9.24e-22,WBGene00011936,WBGene00011936,History: N.A.
WBGene00010510,2.717806053,9.28e-24,WBGene00010510,WBGene00010510,History: N.A.
WBGene00016274,2.714441708,6.16e-39,WBGene00016274,WBGene00016274,History: N.A.
WBGene00021467,2.712526166,3.58e-22,WBGene00021467,WBGene00021467,History: N.A.
WBGene00020377,2.712288476,2.12e-18,WBGene00020377,WBGene00020377,History: N.A.
WBGene00019394,2.707446228,1.32e-09,WBGene00019394,WBGene00019394,History: N.A.
WBGene00044488,2.706855845,3.92e-16,WBGene00044488,WBGene00044488,History: N.A.
WBGene00077772,2.701037016,5.900000000000002e-60,WBGene00077772,WBGene00077772,History: N.A.
WBGene00194691,2.696363773,6.1e-26,WBGene00194691,WBGene00194691,History: N.A.
WBGene00017799,2.69539976,3.38e-30,WBGene00017799,WBGene00017799,History: N.A.
WBGene00021912,2.693217741,5.79e-22,WBGene00021912,WBGene00021912,History: Renamed on 2019-10-15
WBGene00010992,2.691295052,5.95e-26,WBGene00010992,WBGene00010992,History: N.A.
WBGene00009285,2.687274962,1.09e-61,WBGene00009285,WBGene00009285,History: N.A.
WBGene00019261,2.683303822,2.65e-36,WBGene00019261,WBGene00019261,History: N.A.
WBGene00016555,2.681962089,1.99e-28,WBGene00016555,WBGene00016555,History: N.A.
WBGene00022728,2.679288806,3.4600000000000002e-65,WBGene00022728,WBGene00022728,History: N.A.
WBGene00017770,2.677419918,1.77e-15,WBGene00017770,WBGene00017770,History: N.A.
WBGene00021635,2.675238098,1.58e-35,WBGene00021635,WBGene00021635,History: N.A.
WBGene00013763,2.67395269,2.25e-11,WBGene00013763,WBGene00013763,History: N.A.
WBGene00009973,2.672682626,2.16e-25,WBGene00009973,WBGene00009973,History: N.A.
WBGene00219691,2.670451357,8.6e-12,WBGene00219691,WBGene00219691,History: N.A.
WBGene00013091,2.666547481,5.49e-10,WBGene00013091,WBGene00013091,History: N.A.
WBGene00012754,2.664625104,1.72e-22,WBGene00012754,WBGene00012754,History: N.A.
WBGene00016757,2.661310088,5.82e-25,WBGene00016757,WBGene00016757,History: N.A.
WBGene00013156,2.658955596,9.49e-53,WBGene00013156,WBGene00013156,History: N.A.
WBGene00009796,2.657768701,5.14e-28,WBGene00009796,WBGene00009796,History: N.A.
WBGene00019174,2.654812702,5.070000000000001e-56,WBGene00019174,WBGene00019174,"History: Split into H09G03.4(WBGene00305995), H09G03.5(WBGene00305996). History of WBGene00019174: Split into ""WBGene00305995"" on 2020-01-20; Split into ""WBGene00305996"" on 2020-01-20"
WBGene00010657,2.65478558,8.520000000000001e-29,WBGene00010657,WBGene00010657,History: N.A.
WBGene00220199,2.65275859,3.66e-09,WBGene00220199,WBGene00220199,History: N.A.
WBGene00044696,2.649412499,1.05e-25,WBGene00044696,WBGene00044696,History: N.A.
WBGene00019561,2.644523965,1.23e-15,WBGene00019561,WBGene00019561,History: N.A.
WBGene00001904,2.643108464,1.46e-11,WBGene00001904,WBGene00001904,History: N.A.
WBGene00010357,2.642082332,4.69e-53,WBGene00010357,WBGene00010357,History: N.A.
WBGene00020531,2.64116604,4.41e-29,WBGene00020531,WBGene00020531,History: N.A.
WBGene00004986,2.63647447,1.48e-16,WBGene00004986,WBGene00004986,History: N.A.
WBGene00004746,2.63408312,2.18e-46,WBGene00004746,WBGene00004746,History: N.A.
WBGene00008192,2.633053225,7.3e-09,WBGene00008192,WBGene00008192,History: N.A.
WBGene00016239,2.632752481,7.85e-10,WBGene00016239,WBGene00016239,History: N.A.
WBGene00022456,2.625677167,5.570000000000001e-31,WBGene00022456,WBGene00022456,History: N.A.
WBGene00011830,2.623091221,3.5399999999999995e-24,WBGene00011830,WBGene00011830,History: N.A.
WBGene00017999,2.620019134,1.47e-28,WBGene00017999,WBGene00017999,History: N.A.
WBGene00001152,2.619677079,3.94e-16,WBGene00001152,WBGene00001152,History: N.A.
WBGene00004960,2.618844068,8.880000000000001e-31,WBGene00004960,WBGene00004960,History: N.A.
WBGene00011738,2.6173378,1.74e-35,WBGene00011738,WBGene00011738,History: N.A.
WBGene00007012,2.616534182,1.0300000000000001e-21,WBGene00007012,WBGene00007012,History: N.A.
WBGene00045457,2.615631667,1.97e-21,WBGene00045457,WBGene00045457,History: N.A.
WBGene00019213,2.615402799,5.11e-15,WBGene00019213,WBGene00019213,History: N.A.
WBGene00015629,2.60745052,1.49e-21,WBGene00015629,WBGene00015629,History: N.A.
WBGene00007448,2.607254314,4.810000000000001e-21,WBGene00007448,WBGene00007448,History: N.A.
WBGene00200812,2.606610235,7.8e-18,WBGene00200812,WBGene00200812,History: N.A.
WBGene00022867,2.601558769,1.02e-11,WBGene00022867,WBGene00022867,History: N.A.
WBGene00018488,2.601159536,3.99e-48,WBGene00018488,WBGene00018488,History: N.A.
WBGene00021518,2.600531739,4.19e-20,WBGene00021518,WBGene00021518,History: N.A.
WBGene00009079,2.599473764,2.74e-33,WBGene00009079,WBGene00009079,History: N.A.
WBGene00021440,2.597427035,1.7600000000000003e-27,WBGene00021440,WBGene00021440,History: N.A.
WBGene00235162,2.595237371,2.73e-21,WBGene00235162,WBGene00235162,History: N.A.
WBGene00002139,2.592936978,6.9e-12,WBGene00002139,WBGene00002139,History: N.A.
WBGene00021895,2.592726774,3.43e-19,WBGene00021895,WBGene00021895,History: N.A.
WBGene00013558,2.588718447,3.9899999999999997e-41,WBGene00013558,WBGene00013558,History: N.A.
WBGene00018318,2.586557397,5.31e-19,WBGene00018318,WBGene00018318,History: N.A.
WBGene00021639,2.585175553,3.69e-30,WBGene00021639,WBGene00021639,History: N.A.
WBGene00008079,2.575554399,8e-22,WBGene00008079,WBGene00008079,History: N.A.
WBGene00001081,2.574734331,9.52e-38,WBGene00001081,WBGene00001081,History: N.A.
WBGene00013279,2.574472198,6.59e-25,WBGene00013279,WBGene00013279,History: N.A.
WBGene00013823,2.574427021,2.58e-11,WBGene00013823,WBGene00013823,History: N.A.
WBGene00014087,2.573563085,2.69e-26,WBGene00014087,WBGene00014087,History: N.A.
WBGene00004834,2.573542826,1.16e-17,WBGene00004834,WBGene00004834,History: N.A.
WBGene00010353,2.572328985,1.76e-16,WBGene00010353,WBGene00010353,History: N.A.
WBGene00007611,2.571086988,1.38e-15,WBGene00007611,WBGene00007611,History: N.A.
WBGene00019182,2.570135253,1.43e-07,WBGene00019182,WBGene00019182,History: N.A.
WBGene00001917,2.567543178,3.1e-31,WBGene00001917,WBGene00001917,History: N.A.
WBGene00009471,2.567369435,4.71e-32,WBGene00009471,WBGene00009471,History: N.A.
WBGene00008457,2.566066811,1.07e-10,WBGene00008457,WBGene00008457,History: N.A.
WBGene00020372,2.564281393,1.43e-20,WBGene00020372,WBGene00020372,History: N.A.
WBGene00004373,2.562944784,6.68e-53,WBGene00004373,WBGene00004373,History: N.A.
WBGene00013475,2.5622231,3.65e-21,WBGene00013475,WBGene00013475,History: N.A.
WBGene00022813,2.562108601,7.08e-14,WBGene00022813,WBGene00022813,History: N.A.
WBGene00185118,2.56183051,3.6599999999999998e-62,WBGene00185118,WBGene00185118,History: N.A.
WBGene00018398,2.559551933,4.78e-21,WBGene00018398,WBGene00018398,History: N.A.
WBGene00022257,2.559183829,9.91e-38,WBGene00022257,WBGene00022257,History: N.A.
WBGene00010037,2.555169948,1.72e-47,WBGene00010037,WBGene00010037,History: N.A.
WBGene00011676,2.553844593,2.63e-19,WBGene00011676,WBGene00011676,History: N.A.
WBGene00007117,2.553675978,2.81e-19,WBGene00007117,WBGene00007117,History: N.A.
WBGene00021208,2.551088325,9.3e-09,WBGene00021208,WBGene00021208,History: N.A.
WBGene00004001,2.550494303,1.56e-15,WBGene00004001,WBGene00004001,History: N.A.
WBGene00000763,2.549058103,2.27e-38,WBGene00000763,WBGene00000763,History: N.A.
WBGene00009677,2.547870181,2.14e-19,WBGene00009677,WBGene00009677,History: N.A.
WBGene00012105,2.547792228,5.51e-19,WBGene00012105,WBGene00012105,History: N.A.
WBGene00012307,2.546437504,4.28e-17,WBGene00012307,WBGene00012307,History: N.A.
WBGene00201623,2.544695504,2.84e-10,WBGene00201623,WBGene00201623,History: N.A.
WBGene00019055,2.544123824,1.13e-33,WBGene00019055,WBGene00019055,History: N.A.
WBGene00269379,2.543506314,6.83e-11,WBGene00269379,WBGene00269379,History: N.A.
WBGene00013610,2.542387034,5.37e-24,WBGene00013610,WBGene00013610,History: N.A.
WBGene00194650,2.54153367,1.52e-74,WBGene00194650,WBGene00194650,History: N.A.
WBGene00022497,2.539859018,3.2300000000000003e-47,WBGene00022497,WBGene00022497,History: N.A.
WBGene00004457,2.539589034,3.82e-44,WBGene00004457,WBGene00004457,History: N.A.
WBGene00196043,2.532771838,2.9e-08,WBGene00196043,WBGene00196043,History: N.A.
WBGene00010132,2.531770906,4.65e-24,WBGene00010132,WBGene00010132,History: N.A.
WBGene00013638,2.531241983,6.429999999999998e-54,WBGene00013638,WBGene00013638,"History: Split into Y105C5A.1268(WBGene00185102). History of WBGene00013638: Split into ""WBGene00185102"" on 2009-03-13"
WBGene00012824,2.531139034,6.73e-09,WBGene00012824,WBGene00012824,History: N.A.
WBGene00044559,2.528453299,6.430000000000002e-59,WBGene00044559,WBGene00044559,History: N.A.
WBGene00010749,2.52624698,7.06e-10,WBGene00010749,WBGene00010749,History: N.A.
WBGene00006959,2.523597241,5.12e-46,WBGene00006959,WBGene00006959,History: N.A.
WBGene00019010,2.523079184,1.41e-08,WBGene00019010,WBGene00019010,History: N.A.
WBGene00022460,2.522098644,3.73e-12,WBGene00022460,WBGene00022460,History: N.A.
WBGene00010155,2.520999154,2.3e-23,WBGene00010155,WBGene00010155,History: N.A.
WBGene00020030,2.520819467,7.52e-22,WBGene00020030,WBGene00020030,History: N.A.
WBGene00012781,2.520809322,2.15e-26,WBGene00012781,WBGene00012781,History: N.A.
WBGene00001372,2.515234055,2.05e-35,WBGene00001372,WBGene00001372,History: N.A.
WBGene00014100,2.514625464,1.4e-15,WBGene00014100,WBGene00014100,History: N.A.
WBGene00013801,2.514161729,2.7e-17,WBGene00013801,WBGene00013801,History: N.A.
WBGene00002186,2.513551644,1.74e-24,WBGene00002186,WBGene00002186,History: N.A.
WBGene00015970,2.512564329,3.85e-22,WBGene00015970,WBGene00015970,History: N.A.
WBGene00010658,2.511819287,2.87e-09,WBGene00010658,WBGene00010658,History: N.A.
WBGene00007791,2.511583458,7.83e-28,WBGene00007791,WBGene00007791,History: N.A.
WBGene00001880,2.510244459,1.25e-25,WBGene00001880,WBGene00001880,History: N.A.
WBGene00022753,2.506513002,9.21e-32,WBGene00022753,WBGene00022753,History: N.A.
WBGene00007610,2.506007936,2.55e-25,WBGene00007610,WBGene00007610,History: N.A.
WBGene00012144,2.505378629,5.67e-24,WBGene00012144,WBGene00012144,History: N.A.
WBGene00016763,2.502249355,6.68e-41,WBGene00016763,WBGene00016763,History: N.A.
WBGene00194707,2.502025453,1.51e-17,WBGene00194707,WBGene00194707,History: N.A.
WBGene00021316,2.500819584,4.91e-38,WBGene00021316,WBGene00021316,History: N.A.
WBGene00020035,2.500040236,1.6200000000000002e-33,WBGene00020035,WBGene00020035,History: N.A.
WBGene00022101,2.494975643,3.51e-31,WBGene00022101,WBGene00022101,History: N.A.
WBGene00017011,2.490701512,1.31e-16,WBGene00017011,WBGene00017011,History: N.A.
WBGene00010080,2.489481925,2.4699999999999997e-23,WBGene00010080,WBGene00010080,History: N.A.
WBGene00023409,2.488722407,1.02e-11,WBGene00023409,WBGene00023409,History: N.A.
WBGene00020455,2.482830146,2.03e-40,WBGene00020455,WBGene00020455,History: N.A.
WBGene00017490,2.482798401,9.51e-13,WBGene00017490,WBGene00017490,History: N.A.
WBGene00020652,2.482579484,1.7699999999999996e-41,WBGene00020652,WBGene00020652,History: N.A.
WBGene00008762,2.481750888,5.73e-11,WBGene00008762,WBGene00008762,History: N.A.
WBGene00019490,2.477855632,3.62e-24,WBGene00019490,WBGene00019490,History: N.A.
WBGene00007602,2.477691739,3.08e-28,WBGene00007602,WBGene00007602,History: N.A.
WBGene00018232,2.476971839,2.79e-30,WBGene00018232,WBGene00018232,History: N.A.
WBGene00008566,2.476901309,1.9e-17,WBGene00008566,WBGene00008566,History: Renamed on 2017-01-05
WBGene00001831,2.472597341,2.35e-53,WBGene00001831,WBGene00001831,History: N.A.
WBGene00012353,2.471921248,1.7700000000000002e-26,WBGene00012353,WBGene00012353,History: N.A.
WBGene00001890,2.469527438,1.03e-24,WBGene00001890,WBGene00001890,History: N.A.
WBGene00017104,2.467810187,7.209999999999999e-38,WBGene00017104,WBGene00017104,History: N.A.
WBGene00013014,2.466182812,1.88e-16,WBGene00013014,WBGene00013014,History: N.A.
WBGene00017636,2.46558574,8.47e-14,WBGene00017636,WBGene00017636,History: N.A.
WBGene00004084,2.464753669,9.79e-24,WBGene00004084,WBGene00004084,History: N.A.
WBGene00020107,2.461866618,3.07e-58,WBGene00020107,WBGene00020107,History: N.A.
WBGene00022710,2.460089012,6.59e-13,WBGene00022710,WBGene00022710,History: N.A.
WBGene00020966,2.458207411,1.97e-24,WBGene00020966,WBGene00020966,History: N.A.
WBGene00008602,2.457544623,1.29e-14,WBGene00008602,WBGene00008602,History: N.A.
WBGene00016603,2.456388723,1.02e-34,WBGene00016603,WBGene00016603,History: N.A.
WBGene00001161,2.453410513,6.62e-30,WBGene00001161,WBGene00001161,History: N.A.
WBGene00195022,2.452184659,4.25e-14,WBGene00195022,WBGene00195022,History: N.A.
WBGene00022787,2.451525069,1.8100000000000002e-21,WBGene00022787,WBGene00022787,History: N.A.
WBGene00013380,2.451454675,2.18e-14,WBGene00013380,WBGene00013380,History: N.A.
WBGene00009749,2.448155373,1.9900000000000003e-21,WBGene00009749,WBGene00009749,History: N.A.
WBGene00022228,2.443032573,4.12e-17,WBGene00022228,WBGene00022228,History: N.A.
WBGene00014001,2.441183418,1.01e-32,WBGene00014001,WBGene00014001,History: N.A.
WBGene00017988,2.43951012,2.16e-32,WBGene00017988,WBGene00017988,History: N.A.
WBGene00001886,2.439192412,7.52e-25,WBGene00001886,WBGene00001886,History: N.A.
WBGene00009444,2.438315465,1.0300000000000001e-22,WBGene00009444,WBGene00009444,History: N.A.
WBGene00008651,2.436793764,9.87e-17,WBGene00008651,WBGene00008651,History: N.A.
WBGene00017612,2.43673333,1.64e-25,WBGene00017612,WBGene00017612,History: N.A.
WBGene00022705,2.436253205,3.59e-23,WBGene00022705,WBGene00022705,History: N.A.
WBGene00017550,2.435462013,2.79e-21,WBGene00017550,WBGene00017550,History: N.A.
WBGene00006709,2.434770597,5.5e-09,WBGene00006709,WBGene00006709,History: N.A.
WBGene00021648,2.433715675,2.43e-10,WBGene00021648,WBGene00021648,History: N.A.
WBGene00006923,2.43349749,8.330000000000001e-32,WBGene00006923,WBGene00006923,History: N.A.
WBGene00014085,2.429734141,1.58e-25,WBGene00014085,WBGene00014085,History: N.A.
WBGene00011562,2.429475719,1.0199999999999997e-54,WBGene00011562,WBGene00011562,"History: Split into ""WBGene00044098"" on 2005-02-03"
WBGene00012005,2.427405826,4.58e-17,WBGene00012005,WBGene00012005,History: N.A.
WBGene00017373,2.426247825,7.47e-29,WBGene00017373,WBGene00017373,History: N.A.
WBGene00020970,2.425796,2.34e-12,WBGene00020970,WBGene00020970,History: N.A.
WBGene00013437,2.425786068,3.65e-16,WBGene00013437,WBGene00013437,History: N.A.
WBGene00021010,2.424407379,3.3200000000000002e-21,WBGene00021010,WBGene00021010,History: N.A.
WBGene00020300,2.422960194,1.23e-20,WBGene00020300,WBGene00020300,History: Renamed on 2019-07-15
WBGene00008654,2.422342279,3.18e-31,WBGene00008654,WBGene00008654,History: N.A.
WBGene00000084,2.42153287,1.67e-08,WBGene00000084,WBGene00000084,History: N.A.
WBGene00011171,2.41951536,4.01e-18,WBGene00011171,WBGene00011171,History: N.A.
WBGene00018974,2.417574674,3.0599999999999998e-24,WBGene00018974,WBGene00018974,History: N.A.
WBGene00013557,2.417188341,1.17e-41,WBGene00013557,WBGene00013557,History: N.A.
WBGene00011184,2.413460178,1.2e-17,WBGene00011184,WBGene00011184,History: N.A.
WBGene00014062,2.412950117,1.16e-20,WBGene00014062,WBGene00014062,History: N.A.
WBGene00016425,2.412528378,9.82e-16,WBGene00016425,WBGene00016425,History: N.A.
WBGene00006647,2.412242236,3.09e-45,WBGene00006647,WBGene00006647,History: N.A.
WBGene00007641,2.410795898,5.66e-12,WBGene00007641,WBGene00007641,"History: Split into C17E4.12(WBGene00044769). History of WBGene00007641: Split into ""WBGene00044769"" on 2006-02-27"
WBGene00001775,2.409097422,1.2e-21,WBGene00001775,WBGene00001775,History: N.A.
WBGene00001903,2.408368079,2.66e-15,WBGene00001903,WBGene00001903,History: N.A.
WBGene00019766,2.407917984,1.59e-28,WBGene00019766,WBGene00019766,History: N.A.
WBGene00022099,2.406246363,7.55e-20,WBGene00022099,WBGene00022099,History: N.A.
WBGene00007631,2.404611191,1.52e-10,WBGene00007631,WBGene00007631,History: N.A.
WBGene00012169,2.401378156,1.0600000000000001e-21,WBGene00012169,WBGene00012169,History: N.A.
WBGene00000100,2.400089827,8.93e-41,WBGene00000100,WBGene00000100,History: N.A.
WBGene00008683,2.397554254,1.3999999999999998e-29,WBGene00008683,WBGene00008683,History: N.A.
WBGene00002036,2.396138357,5.07e-68,WBGene00002036,WBGene00002036,History: N.A.
WBGene00011181,2.396105621,3.66e-15,WBGene00011181,WBGene00011181,History: N.A.
WBGene00045305,2.394429758,9.27e-20,WBGene00045305,WBGene00045305,History: N.A.
WBGene00018280,2.393616262,3.91e-07,WBGene00018280,WBGene00018280,History: N.A.
WBGene00018572,2.390130523,1.08e-61,WBGene00018572,WBGene00018572,History: N.A.
WBGene00016507,2.387812747,4.03e-17,WBGene00016507,WBGene00016507,History: Renamed on 2015-07-17
WBGene00017273,2.386962497,4.82e-18,WBGene00017273,WBGene00017273,History: Renamed on 2010-03-26
WBGene00008441,2.385354071,4.62e-16,WBGene00008441,WBGene00008441,History: N.A.
