Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00019767,2.79564636,1.3899999999999998e-48,WBGene00019767,WBGene00019767,History: N.A.
WBGene00013019,2.792364191,1.92e-46,WBGene00013019,WBGene00013019,History: N.A.
WBGene00016245,2.791404298,4.5699999999999995e-30,WBGene00016245,WBGene00016245,History: N.A.
WBGene00021830,2.791093243,4.9900000000000003e-36,WBGene00021830,WBGene00021830,History: N.A.
WBGene00013678,2.790712045,1.9600000000000002e-33,WBGene00013678,WBGene00013678,History: N.A.
WBGene00017643,2.790618637,3.38e-48,WBGene00017643,WBGene00017643,History: N.A.
WBGene00006734,2.788963598,1.72e-56,WBGene00006734,WBGene00006734,History: N.A.
WBGene00043060,2.78880945,3.45e-36,WBGene00043060,WBGene00043060,History: N.A.
WBGene00000079,2.787987156,2.02e-44,WBGene00000079,WBGene00000079,History: N.A.
WBGene00022831,2.78721491,1.81e-51,WBGene00022831,WBGene00022831,History: N.A.
WBGene00001832,2.786251379,1.93e-50,WBGene00001832,WBGene00001832,History: Renamed on 2015-03-05
WBGene00003085,2.78577023,3.29e-51,WBGene00003085,WBGene00003085,History: Renamed on 2015-11-23
WBGene00002225,2.782343209,9.19e-55,WBGene00002225,WBGene00002225,History: N.A.
WBGene00001482,2.77962789,1.48e-26,WBGene00001482,WBGene00001482,History: N.A.
WBGene00016129,2.777918798,8.4e-19,WBGene00016129,WBGene00016129,History: N.A.
WBGene00013201,2.777740757,2.07e-36,WBGene00013201,WBGene00013201,History: N.A.
WBGene00001093,2.776504963,4.2299999999999997e-48,WBGene00001093,WBGene00001093,History: N.A.
WBGene00000379,2.776497813,5.16e-48,WBGene00000379,WBGene00000379,History: N.A.
WBGene00003390,2.773519791,1.48e-35,WBGene00003390,WBGene00003390,History: Renamed on 2011-05-05
WBGene00011828,2.772276063,4.02e-31,WBGene00011828,WBGene00011828,History: Renamed on 2013-01-22
WBGene00010771,2.772141424,1.6e-26,WBGene00010771,WBGene00010771,History: N.A.
WBGene00010845,2.771604536,7.83e-49,WBGene00010845,WBGene00010845,History: Renamed on 2022-10-03
WBGene00021074,2.770972733,8.529999999999999e-45,WBGene00021074,WBGene00021074,History: N.A.
WBGene00017641,2.769016572,9.1e-58,WBGene00017641,WBGene00017641,History: N.A.
WBGene00017087,2.766700203,2.0399999999999994e-24,WBGene00017087,WBGene00017087,History: N.A.
WBGene00006647,2.766478897,4.49e-46,WBGene00006647,WBGene00006647,History: N.A.
WBGene00010638,2.764407839,2.7300000000000002e-43,WBGene00010638,WBGene00010638,History: N.A.
WBGene00010230,2.763262554,3.59e-23,WBGene00010230,WBGene00010230,History: N.A.
WBGene00043984,2.762637739,3.3800000000000006e-21,WBGene00043984,WBGene00043984,History: N.A.
WBGene00011859,2.760247368,6.32e-11,WBGene00011859,WBGene00011859,History: N.A.
WBGene00001635,2.757164898,6.74e-49,WBGene00001635,WBGene00001635,History: N.A.
WBGene00022192,2.756800729,5.41e-29,WBGene00022192,WBGene00022192,History: N.A.
WBGene00011309,2.755407222,7.31e-12,WBGene00011309,WBGene00011309,History: N.A.
WBGene00008118,2.755296007,2.4299999999999998e-34,WBGene00008118,WBGene00008118,History: N.A.
WBGene00019427,2.754688391,9.02e-14,WBGene00019427,WBGene00019427,History: N.A.
WBGene00015677,2.754117026,8.68e-43,WBGene00015677,WBGene00015677,History: N.A.
WBGene00020035,2.753340873,1.37e-44,WBGene00020035,WBGene00020035,History: N.A.
WBGene00012151,2.749027258,1.34e-48,WBGene00012151,WBGene00012151,History: N.A.
WBGene00019898,2.74891146,5.11e-35,WBGene00019898,WBGene00019898,History: N.A.
WBGene00008048,2.747619117,5.84e-16,WBGene00008048,WBGene00008048,"History: Split into C40H5.8(WBGene00044585). History of WBGene00008048: Split into ""WBGene00044585"" on 2005-06-21"
WBGene00001022,2.747297905,1.39e-20,WBGene00001022,WBGene00001022,History: N.A.
WBGene00017319,2.747058379,8.51e-37,WBGene00017319,WBGene00017319,History: N.A.
WBGene00007644,2.745520502,1.34e-23,WBGene00007644,WBGene00007644,History: N.A.
WBGene00003041,2.744892562,1.13e-36,WBGene00003041,WBGene00003041,History: N.A.
WBGene00012868,2.740644224,2.03e-46,WBGene00012868,WBGene00012868,History: N.A.
WBGene00016277,2.740480732,2.58e-52,WBGene00016277,WBGene00016277,History: N.A.
WBGene00021522,2.733783249,1.79e-36,WBGene00021522,WBGene00021522,History: N.A.
WBGene00004851,2.730063177,7.42e-18,WBGene00004851,WBGene00004851,History: N.A.
WBGene00017738,2.728282479,2.22e-37,WBGene00017738,WBGene00017738,History: N.A.
WBGene00018891,2.726405742,1.39e-47,WBGene00018891,WBGene00018891,History: N.A.
WBGene00000158,2.724309115,4.8e-35,WBGene00000158,WBGene00000158,History: N.A.
WBGene00001661,2.723893536,1.37e-32,WBGene00001661,WBGene00001661,History: N.A.
WBGene00020716,2.723612531,4.96e-20,WBGene00020716,WBGene00020716,History: N.A.
WBGene00020189,2.723396176,2.59e-29,WBGene00020189,WBGene00020189,History: N.A.
WBGene00002221,2.722064627,1.77e-56,WBGene00002221,WBGene00002221,History: N.A.
WBGene00006988,2.721261011,1.47e-36,WBGene00006988,WBGene00006988,History: N.A.
WBGene00012676,2.720764035,6.030000000000001e-36,WBGene00012676,WBGene00012676,History: N.A.
WBGene00000520,2.720036038,1.33e-27,WBGene00000520,WBGene00000520,History: N.A.
WBGene00014667,2.71941493,6.73e-53,WBGene00014667,WBGene00014667,History: N.A.
WBGene00015329,2.717645167,7.3e-36,WBGene00015329,WBGene00015329,History: N.A.
WBGene00012651,2.717102075,3.81e-39,WBGene00012651,WBGene00012651,History: N.A.
WBGene00004323,2.716530507,6.54e-44,WBGene00004323,WBGene00004323,History: N.A.
WBGene00020500,2.715284179,1.5600000000000002e-27,WBGene00020500,WBGene00020500,History: N.A.
WBGene00004308,2.714931749,1.0999999999999998e-24,WBGene00004308,WBGene00004308,History: N.A.
WBGene00013344,2.714907273,4.46e-22,WBGene00013344,WBGene00013344,History: N.A.
WBGene00018046,2.71379333,1.24e-21,WBGene00018046,WBGene00018046,History: N.A.
WBGene00007110,2.711818415,1.43e-45,WBGene00007110,WBGene00007110,History: N.A.
WBGene00011758,2.710849197,3.32e-39,WBGene00011758,WBGene00011758,History: Renamed on 2005-03-17; Renamed on 2021-03-11
WBGene00012730,2.710771605,6.17e-50,WBGene00012730,WBGene00012730,History: N.A.
WBGene00015021,2.709147484,4.78e-33,WBGene00015021,WBGene00015021,History: N.A.
WBGene00015746,2.705554745,2.5699999999999997e-24,WBGene00015746,WBGene00015746,History: N.A.
WBGene00012982,2.705333268,1.1999999999999999e-46,WBGene00012982,WBGene00012982,History: N.A.
WBGene00011986,2.704219688,1.52e-42,WBGene00011986,WBGene00011986,History: N.A.
WBGene00010353,2.701194984,4.4300000000000015e-43,WBGene00010353,WBGene00010353,History: N.A.
WBGene00010140,2.699487909,3.2e-30,WBGene00010140,WBGene00010140,History: N.A.
WBGene00015266,2.698043811,5.44e-36,WBGene00015266,WBGene00015266,History: N.A.
WBGene00021004,2.697631537,2.93e-44,WBGene00021004,WBGene00021004,History: N.A.
WBGene00014576,2.696502781,2.9500000000000002e-37,WBGene00014576,WBGene00014576,History: N.A.
WBGene00022027,2.695750004,5.769999999999999e-24,WBGene00022027,WBGene00022027,History: N.A.
WBGene00003799,2.695166152,6.63e-49,WBGene00003799,WBGene00003799,History: N.A.
WBGene00018362,2.694608846,5.829999999999999e-38,WBGene00018362,WBGene00018362,History: N.A.
WBGene00002368,2.693440838,6.3e-45,WBGene00002368,WBGene00002368,History: N.A.
WBGene00017889,2.691214304,1.4e-32,WBGene00017889,WBGene00017889,History: N.A.
WBGene00010922,2.690565484,3.11e-23,WBGene00010922,WBGene00010922,"History: Split into M142.8(WBGene00043057). History of WBGene00010922: Split into ""WBGene00043057"" on 2004-09-14"
WBGene00004744,2.688761093,7.79e-45,WBGene00004744,WBGene00004744,History: N.A.
WBGene00012858,2.688615146,1.97e-35,WBGene00012858,WBGene00012858,History: N.A.
WBGene00021905,2.688005668,1.97e-48,WBGene00021905,WBGene00021905,History: Renamed on 2012-02-17
WBGene00009439,2.68771714,1.02e-25,WBGene00009439,WBGene00009439,History: N.A.
WBGene00010787,2.687414377,1.81e-51,WBGene00010787,WBGene00010787,History: N.A.
WBGene00004465,2.686906421,2.98e-42,WBGene00004465,WBGene00004465,History: N.A.
WBGene00021188,2.684631151,9.26e-34,WBGene00021188,WBGene00021188,History: N.A.
WBGene00019679,2.683769819,1.4e-19,WBGene00019679,WBGene00019679,History: Renamed on 2005-03-17; Renamed on 2018-11-12
WBGene00007523,2.683744899,6.97e-25,WBGene00007523,WBGene00007523,History: N.A.
WBGene00017951,2.682835137,2.17e-51,WBGene00017951,WBGene00017951,History: N.A.
WBGene00007012,2.680307778,2.79e-38,WBGene00007012,WBGene00007012,History: N.A.
WBGene00013260,2.679973367,1.36e-32,WBGene00013260,WBGene00013260,History: N.A.
WBGene00016508,2.676937775,2.5700000000000003e-47,WBGene00016508,WBGene00016508,History: N.A.
WBGene00006489,2.675315958,1.1e-40,WBGene00006489,WBGene00006489,History: Renamed on 2011-09-30
WBGene00012522,2.674614902,3.85e-32,WBGene00012522,WBGene00012522,History: N.A.
WBGene00021392,2.673856491,9.35e-39,WBGene00021392,WBGene00021392,History: N.A.
WBGene00000885,2.671884879,4.33e-29,WBGene00000885,WBGene00000885,History: N.A.
WBGene00017757,2.671810334,5.18e-38,WBGene00017757,WBGene00017757,History: Renamed on 2005-05-06
WBGene00006567,2.671163954,6.369999999999999e-40,WBGene00006567,WBGene00006567,History: N.A.
WBGene00195186,2.670879446,5.1e-28,WBGene00195186,WBGene00195186,History: N.A.
WBGene00003236,2.670441669,7.07e-16,WBGene00003236,WBGene00003236,History: N.A.
WBGene00003036,2.669388447,3.71e-29,WBGene00003036,WBGene00003036,History: N.A.
WBGene00018154,2.668348597,2.1e-42,WBGene00018154,WBGene00018154,History: N.A.
WBGene00003134,2.667946118,1.36e-43,WBGene00003134,WBGene00003134,History: Renamed on 2006-03-01; Renamed on 2016-01-22
WBGene00020953,2.666601209,1.46e-31,WBGene00020953,WBGene00020953,History: N.A.
WBGene00005022,2.665702657,1.64e-39,WBGene00005022,WBGene00005022,History: N.A.
WBGene00004266,2.66355717,2.6400000000000002e-33,WBGene00004266,WBGene00004266,History: N.A.
WBGene00044063,2.662658498,8.28e-39,WBGene00044063,WBGene00044063,History: Renamed on 2016-07-13
WBGene00006736,2.661626987,7.04e-33,WBGene00006736,WBGene00006736,History: N.A.
WBGene00008107,2.661491237,5.02e-50,WBGene00008107,WBGene00008107,History: Renamed on 2006-09-21
WBGene00003927,2.658823673,3.15e-33,WBGene00003927,WBGene00003927,History: N.A.
WBGene00001568,2.658625788,4.57e-46,WBGene00001568,WBGene00001568,History: Renamed on 2013-07-04
WBGene00012672,2.656873489,1.61e-15,WBGene00012672,WBGene00012672,History: N.A.
WBGene00020348,2.656371744,1.45e-31,WBGene00020348,WBGene00020348,History: N.A.
WBGene00001095,2.655373388,4.55e-30,WBGene00001095,WBGene00001095,History: Renamed on 2010-01-29
WBGene00009341,2.652954005,4.7900000000000005e-27,WBGene00009341,WBGene00009341,History: N.A.
WBGene00019726,2.652778581,1.7300000000000003e-27,WBGene00019726,WBGene00019726,History: N.A.
WBGene00007009,2.652375324,4.03e-49,WBGene00007009,WBGene00007009,History: N.A.
WBGene00012978,2.652052669,2.32e-43,WBGene00012978,WBGene00012978,History: N.A.
WBGene00019838,2.648649587,9.8e-19,WBGene00019838,WBGene00019838,History: N.A.
WBGene00014151,2.648282224,3.23e-52,WBGene00014151,WBGene00014151,History: N.A.
WBGene00020286,2.64630215,1.48e-15,WBGene00020286,WBGene00020286,History: N.A.
WBGene00021730,2.645091334,1.5100000000000002e-21,WBGene00021730,WBGene00021730,History: N.A.
WBGene00015811,2.643642219,9e-41,WBGene00015811,WBGene00015811,History: N.A.
WBGene00019683,2.641394502,1.03e-13,WBGene00019683,WBGene00019683,History: N.A.
WBGene00011311,2.640962996,6.95e-31,WBGene00011311,WBGene00011311,History: N.A.
WBGene00185089,2.639440021,2.53e-41,WBGene00185089,WBGene00185089,History: N.A.
WBGene00011734,2.638608294,1.48e-35,WBGene00011734,WBGene00011734,History: N.A.
WBGene00219278,2.637553635,1.21e-17,WBGene00219278,WBGene00219278,History: N.A.
WBGene00021276,2.637340803,3.3e-35,WBGene00021276,WBGene00021276,History: N.A.
WBGene00012156,2.636981556,8.38e-46,WBGene00012156,WBGene00012156,History: N.A.
WBGene00023422,2.635373117,1.37e-28,WBGene00023422,WBGene00023422,History: N.A.
WBGene00010132,2.633169579,1.4099999999999999e-40,WBGene00010132,WBGene00010132,History: N.A.
WBGene00002219,2.633097501,2.88e-52,WBGene00002219,WBGene00002219,History: N.A.
WBGene00013189,2.632954079,3.26e-44,WBGene00013189,WBGene00013189,History: N.A.
WBGene00006514,2.632880982,2.3800000000000003e-37,WBGene00006514,WBGene00006514,History: Renamed on 2008-11-20
WBGene00012896,2.631283286,3.7399999999999995e-52,WBGene00012896,WBGene00012896,History: Renamed on 2005-03-17
WBGene00013436,2.630850094,1.95e-27,WBGene00013436,WBGene00013436,History: N.A.
WBGene00019724,2.630656376,4.9e-15,WBGene00019724,WBGene00019724,History: N.A.
WBGene00010283,2.629104842,2.34e-36,WBGene00010283,WBGene00010283,History: N.A.
WBGene00011044,2.628328063,6.61e-27,WBGene00011044,WBGene00011044,History: N.A.
WBGene00009287,2.627030971,1.12e-17,WBGene00009287,WBGene00009287,History: N.A.
WBGene00006395,2.626558235,6.69e-20,WBGene00006395,WBGene00006395,History: N.A.
WBGene00012471,2.626490134,2.51e-42,WBGene00012471,WBGene00012471,History: N.A.
WBGene00014208,2.626252958,3.28e-53,WBGene00014208,WBGene00014208,History: N.A.
WBGene00001225,2.626219654,4.8800000000000014e-37,WBGene00001225,WBGene00001225,History: N.A.
WBGene00013460,2.626110283,2.2700000000000003e-43,WBGene00013460,WBGene00013460,History: N.A.
WBGene00004322,2.626108697,1.59e-38,WBGene00004322,WBGene00004322,History: N.A.
WBGene00017298,2.625831787,1.04e-20,WBGene00017298,WBGene00017298,History: N.A.
WBGene00020783,2.624682608,1.42e-22,WBGene00020783,WBGene00020783,History: N.A.
WBGene00000203,2.622090686,3.27e-23,WBGene00000203,WBGene00000203,History: N.A.
WBGene00020095,2.621880687,6.260000000000001e-26,WBGene00020095,WBGene00020095,History: N.A.
WBGene00020102,2.62036972,3.6899999999999994e-42,WBGene00020102,WBGene00020102,History: N.A.
WBGene00010053,2.619685727,8.47e-36,WBGene00010053,WBGene00010053,History: N.A.
WBGene00018961,2.618886096,1.22e-20,WBGene00018961,WBGene00018961,History: N.A.
WBGene00000405,2.618875063,3.56e-39,WBGene00000405,WBGene00000405,History: N.A.
WBGene00001029,2.618557653,7.660000000000001e-35,WBGene00001029,WBGene00001029,History: N.A.
WBGene00017712,2.618471396,1.96e-20,WBGene00017712,WBGene00017712,History: N.A.
WBGene00018341,2.617521412,2.83e-42,WBGene00018341,WBGene00018341,History: N.A.
WBGene00017162,2.617378876,7.090000000000001e-43,WBGene00017162,WBGene00017162,History: N.A.
WBGene00013729,2.617092005,1.84e-40,WBGene00013729,WBGene00013729,History: N.A.
WBGene00013177,2.616314127,5.32e-34,WBGene00013177,WBGene00013177,History: N.A.
WBGene00002229,2.610888532,8.25e-51,WBGene00002229,WBGene00002229,History: N.A.
WBGene00013792,2.609379784,2.16e-33,WBGene00013792,WBGene00013792,History: N.A.
WBGene00020422,2.609163571,1.82e-30,WBGene00020422,WBGene00020422,History: N.A.
WBGene00022881,2.608982581,4.63e-16,WBGene00022881,WBGene00022881,History: N.A.
WBGene00016725,2.608279777,6.04e-11,WBGene00016725,WBGene00016725,History: N.A.
WBGene00015810,2.60795144,1.6200000000000003e-27,WBGene00015810,WBGene00015810,History: N.A.
WBGene00001566,2.607239774,1.21e-38,WBGene00001566,WBGene00001566,History: Renamed on 2008-04-17
WBGene00009559,2.604128475,1.51e-29,WBGene00009559,WBGene00009559,History: N.A.
WBGene00010627,2.603398478,1.6e-45,WBGene00010627,WBGene00010627,History: N.A.
WBGene00019126,2.602566064,6.88e-35,WBGene00019126,WBGene00019126,"History: Split into F59E12.17(WBGene00302971). History of WBGene00019126: Split into ""WBGene00302971"" on 2018-03-06"
WBGene00012499,2.601120583,5.41e-45,WBGene00012499,WBGene00012499,History: N.A.
WBGene00011338,2.599266877,1.58e-45,WBGene00011338,WBGene00011338,History: N.A.
WBGene00016411,2.598587982,5.45e-25,WBGene00016411,WBGene00016411,"History: Split into C34E10.12(WBGene00303005). History of WBGene00016411: Split into ""WBGene00303005"" on 2018-03-06"
WBGene00022851,2.598306457,2.92e-34,WBGene00022851,WBGene00022851,History: N.A.
WBGene00018898,2.597743044,9.12e-50,WBGene00018898,WBGene00018898,History: N.A.
WBGene00013156,2.596838806,7.3e-51,WBGene00013156,WBGene00013156,History: N.A.
WBGene00001401,2.59658399,4.39e-45,WBGene00001401,WBGene00001401,History: N.A.
WBGene00012353,2.596436599,9.42e-24,WBGene00012353,WBGene00012353,History: N.A.
WBGene00019600,2.595320036,1.91e-51,WBGene00019600,WBGene00019600,History: N.A.
WBGene00018408,2.594267875,9.97e-21,WBGene00018408,WBGene00018408,History: N.A.
WBGene00013808,2.59420031,1.24e-38,WBGene00013808,WBGene00013808,History: Renamed on 2006-09-01
WBGene00018335,2.593997022,2.66e-35,WBGene00018335,WBGene00018335,History: N.A.
WBGene00015744,2.593993869,3.11e-14,WBGene00015744,WBGene00015744,History: N.A.
WBGene00003788,2.593533131,2.9299999999999996e-42,WBGene00003788,WBGene00003788,History: N.A.
WBGene00019218,2.593387042,1.08e-17,WBGene00019218,WBGene00019218,History: N.A.
WBGene00021313,2.592464375,9.25e-37,WBGene00021313,WBGene00021313,History: Renamed on 2015-08-03
WBGene00021876,2.592320875,3.53e-16,WBGene00021876,WBGene00021876,History: N.A.
WBGene00007880,2.59163828,2.38e-22,WBGene00007880,WBGene00007880,History: N.A.
WBGene00007564,2.590198231,1.5400000000000002e-37,WBGene00007564,WBGene00007564,History: N.A.
WBGene00019354,2.588925504,5.14e-23,WBGene00019354,WBGene00019354,History: N.A.
WBGene00022301,2.588867627,5.9099999999999996e-40,WBGene00022301,WBGene00022301,History: N.A.
WBGene00003475,2.588166625,6.08e-31,WBGene00003475,WBGene00003475,History: N.A.
WBGene00013209,2.5867141,1.9e-32,WBGene00013209,WBGene00013209,History: N.A.
WBGene00021514,2.586324993,1.11e-24,WBGene00021514,WBGene00021514,History: N.A.
WBGene00000863,2.586256399,7.44e-45,WBGene00000863,WBGene00000863,History: N.A.
WBGene00002957,2.585053299,9.79e-34,WBGene00002957,WBGene00002957,History: N.A.
WBGene00010892,2.58503456,3.53e-28,WBGene00010892,WBGene00010892,History: N.A.
WBGene00003183,2.584330662,9.26e-26,WBGene00003183,WBGene00003183,History: N.A.
WBGene00018892,2.584155863,3.3100000000000007e-43,WBGene00018892,WBGene00018892,History: N.A.
WBGene00019771,2.583698486,3.36e-39,WBGene00019771,WBGene00019771,History: N.A.
WBGene00000865,2.582999305,7.79e-35,WBGene00000865,WBGene00000865,History: N.A.
WBGene00000423,2.58289921,6.99e-29,WBGene00000423,WBGene00000423,History: N.A.
WBGene00004896,2.581123959,5.4399999999999995e-42,WBGene00004896,WBGene00004896,History: N.A.
WBGene00013925,2.580315648,5.7e-31,WBGene00013925,WBGene00013925,History: N.A.
WBGene00004503,2.580042368,1.1e-40,WBGene00004503,WBGene00004503,History: N.A.
WBGene00011239,2.578522129,2.74e-34,WBGene00011239,WBGene00011239,History: N.A.
WBGene00004217,2.578489147,1.26e-42,WBGene00004217,WBGene00004217,History: Renamed on 2015-03-05
WBGene00018419,2.578470905,2.74e-20,WBGene00018419,WBGene00018419,History: N.A.
WBGene00001840,2.578029199,8.22e-45,WBGene00001840,WBGene00001840,History: N.A.
WBGene00021595,2.577951655,5.619999999999999e-45,WBGene00021595,WBGene00021595,History: N.A.
WBGene00004271,2.577379697,9.97e-30,WBGene00004271,WBGene00004271,History: N.A.
WBGene00016653,2.576464349,8.51e-37,WBGene00016653,WBGene00016653,History: N.A.
WBGene00003052,2.575603075,9.32e-42,WBGene00003052,WBGene00003052,History: N.A.
WBGene00021395,2.57479022,5.23e-39,WBGene00021395,WBGene00021395,History: Renamed on 2010-02-26
WBGene00138717,2.574635567,6.83e-25,WBGene00138717,WBGene00138717,History: N.A.
WBGene00008670,2.572389271,3.75e-35,WBGene00008670,WBGene00008670,History: N.A.
WBGene00012562,2.571771008,1.07e-37,WBGene00012562,WBGene00012562,History: N.A.
